GITTER_ID_100m;x_mp_100m;y_mp_100m;Insgesamt_Bevoelkerung;Unter3;a3bis5;a6bis9;a10bis15;a16bis18;a19bis24;a25bis39;a40bis59;a60bis66;a67bis74;a75undaelter
CRS3035RES100mN3273300E4560700;4560750;3273350;25;–;3;–;3;–;3;3;9;3;–;3
CRS3035RES100mN3273300E4560800;4560850;3273350;15;–;–;–;–;–;–;–;7;–;3;3
CRS3035RES100mN3273300E4560900;4560950;3273350;9;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3273300E4561600;4561650;3273350;34;3;3;3;–;3;–;8;7;5;8;–
CRS3035RES100mN3273300E4561700;4561750;3273350;34;–;–;–;–;3;–;5;12;4;3;6
CRS3035RES100mN3273300E4561800;4561850;3273350;31;–;3;–;–;–;–;5;5;7;4;6
CRS3035RES100mN3273300E4561900;4561950;3273350;39;–;–;–;3;–;3;–;14;6;–;5
CRS3035RES100mN3273300E4562000;4562050;3273350;12;–;–;–;3;3;3;3;4;3;3;3
CRS3035RES100mN3273300E4562100;4562150;3273350;29;–;3;3;3;–;3;3;8;–;4;3
CRS3035RES100mN3273300E4562200;4562250;3273350;18;–;–;–;–;–;3;–;6;4;3;4
CRS3035RES100mN3273300E4562300;4562350;3273350;24;3;–;–;–;3;–;–;8;5;–;5
CRS3035RES100mN3273300E4562400;4562450;3273350;25;–;–;3;–;–;–;–;7;8;4;–
CRS3035RES100mN3273300E4562500;4562550;3273350;25;–;–;3;–;–;–;3;6;4;7;5
CRS3035RES100mN3273300E4562600;4562650;3273350;23;–;–;–;–;–;–;–;5;7;3;3
CRS3035RES100mN3273300E4562700;4562750;3273350;9;–;–;–;–;–;–;–;–;3;3;4
CRS3035RES100mN3273300E4562800;4562850;3273350;30;–;–;–;–;–;5;6;10;4;5;5
CRS3035RES100mN3273300E4562900;4562950;3273350;15;–;–;–;–;–;–;–;7;–;3;–
CRS3035RES100mN3273300E4563100;4563150;3273350;41;5;–;–;3;–;–;11;19;3;–;–
CRS3035RES100mN3273300E4563700;4563750;3273350;7;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3273300E4563800;4563850;3273350;155;3;–;4;4;–;8;35;29;13;33;22
CRS3035RES100mN3273300E4563900;4563950;3273350;155;–;5;–;5;3;4;23;32;30;29;23
CRS3035RES100mN3273300E4564000;4564050;3273350;213;3;5;8;16;4;9;42;49;29;29;20
CRS3035RES100mN3273300E4564100;4564150;3273350;17;–;–;–;–;–;–;3;7;4;3;3
CRS3035RES100mN3273300E4564300;4564350;3273350;53;3;–;3;13;–;–;8;19;4;4;4
CRS3035RES100mN3273300E4564400;4564450;3273350;19;–;3;–;–;–;3;3;9;3;–;–
CRS3035RES100mN3273300E4564500;4564550;3273350;26;–;–;–;3;–;3;5;7;6;3;–
CRS3035RES100mN3273300E4564600;4564650;3273350;4;–;–;–;–;–;–;–;3;–;–;–
CRS3035RES100mN3273300E4564800;4564850;3273350;24;–;–;–;–;–;–;–;5;10;3;5
CRS3035RES100mN3273300E4564900;4564950;3273350;25;–;–;–;–;–;–;7;6;5;–;–
CRS3035RES100mN3273300E4565000;4565050;3273350;41;–;–;–;–;–;4;10;13;7;4;5
CRS3035RES100mN3273300E4565100;4565150;3273350;41;–;–;–;4;3;–;9;16;5;3;7
CRS3035RES100mN3273300E4565200;4565250;3273350;22;–;–;–;3;–;3;–;7;3;4;3
CRS3035RES100mN3273300E4565300;4565350;3273350;25;–;3;–;–;–;–;3;7;5;8;3
CRS3035RES100mN3273300E4565400;4565450;3273350;20;–;–;–;3;–;–;11;4;3;–;–
CRS3035RES100mN3273300E4565500;4565550;3273350;11;–;–;–;3;–;–;3;–;–;–;6
CRS3035RES100mN3273300E4565600;4565650;3273350;31;–;–;–;3;3;3;–;12;6;7;4
CRS3035RES100mN3273300E4565700;4565750;3273350;18;–;–;3;3;–;–;3;10;3;–;5
CRS3035RES100mN3273300E4565800;4565850;3273350;35;–;–;–;3;–;–;–;13;5;6;7
CRS3035RES100mN3273300E4565900;4565950;3273350;39;3;–;3;–;–;–;3;10;4;4;10
CRS3035RES100mN3273300E4566000;4566050;3273350;42;–;4;–;3;3;3;10;10;4;–;3
CRS3035RES100mN3273300E4566100;4566150;3273350;31;3;–;3;–;–;3;11;6;–;–;3
CRS3035RES100mN3273300E4566200;4566250;3273350;3;–;–;–;–;–;–;3;–;–;–;–
CRS3035RES100mN3273300E4566300;4566350;3273350;95;–;–;–;3;–;3;–;8;6;12;69
CRS3035RES100mN3273300E4566400;4566450;3273350;20;3;3;3;–;3;–;3;7;–;3;–
CRS3035RES100mN3273300E4566600;4566650;3273350;16;–;–;3;–;3;–;3;5;–;–;3
CRS3035RES100mN3273300E4566700;4566750;3273350;42;–;–;3;–;–;3;–;14;8;8;8
CRS3035RES100mN3273300E4566800;4566850;3273350;48;4;4;3;–;–;–;17;8;4;3;4
CRS3035RES100mN3273300E4566900;4566950;3273350;59;–;3;3;5;–;3;8;19;–;7;7
CRS3035RES100mN3273300E4567000;4567050;3273350;22;–;–;–;3;3;–;3;7;7;3;3
CRS3035RES100mN3273300E4567100;4567150;3273350;9;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3273300E4567200;4567250;3273350;22;–;–;3;–;–;–;4;7;3;3;3
CRS3035RES100mN3273300E4567300;4567350;3273350;11;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3273300E4567400;4567450;3273350;15;–;–;–;–;–;–;5;7;–;–;4
CRS3035RES100mN3273300E4567500;4567550;3273350;4;–;–;–;–;–;–;–;–;–;4;–
CRS3035RES100mN3273400E4532700;4532750;3273450;32;–;–;–;–;–;3;8;8;7;–;3
CRS3035RES100mN3273400E4532800;4532850;3273450;22;–;3;–;–;–;4;4;10;–;–;3
CRS3035RES100mN3273400E4533300;4533350;3273450;25;–;3;–;–;3;4;3;11;3;–;–
CRS3035RES100mN3273400E4533400;4533450;3273450;17;–;–;3;–;–;–;–;7;3;–;–
CRS3035RES100mN3273400E4533500;4533550;3273450;131;4;–;3;7;3;12;35;44;6;6;8
CRS3035RES100mN3273400E4533600;4533650;3273450;53;3;–;–;3;–;7;8;19;6;5;3
CRS3035RES100mN3273400E4533700;4533750;3273450;45;–;–;3;–;–;3;6;13;5;3;3
CRS3035RES100mN3273400E4533800;4533850;3273450;60;3;–;4;6;–;3;13;15;11;3;3
CRS3035RES100mN3273400E4533900;4533950;3273450;78;–;3;3;10;8;–;10;27;5;8;4
CRS3035RES100mN3273400E4534000;4534050;3273450;115;5;6;6;12;6;8;26;30;7;5;3
CRS3035RES100mN3273400E4534100;4534150;3273450;72;4;–;3;5;–;3;22;21;8;4;4
CRS3035RES100mN3273400E4534200;4534250;3273450;35;–;–;–;7;3;–;5;15;7;–;–
CRS3035RES100mN3273400E4534300;4534350;3273450;10;–;–;–;–;–;–;–;3;–;–;4
CRS3035RES100mN3273400E4534400;4534450;3273450;11;–;–;–;–;–;–;3;5;–;–;–
CRS3035RES100mN3273400E4535000;4535050;3273450;31;–;–;3;3;–;9;3;10;–;3;–
CRS3035RES100mN3273400E4535100;4535150;3273450;52;–;–;–;–;–;–;5;17;7;8;9
CRS3035RES100mN3273400E4535200;4535250;3273450;40;3;–;–;–;3;4;7;13;5;–;6
CRS3035RES100mN3273400E4535300;4535350;3273450;33;–;3;–;5;–;–;4;7;–;4;7
CRS3035RES100mN3273400E4535400;4535450;3273450;45;3;–;–;6;–;4;5;12;5;6;6
CRS3035RES100mN3273400E4535500;4535550;3273450;36;3;3;–;3;–;3;–;9;4;6;5
CRS3035RES100mN3273400E4535600;4535650;3273450;20;–;–;–;–;–;–;4;3;4;3;4
CRS3035RES100mN3273400E4535700;4535750;3273450;23;3;–;3;3;–;–;5;3;–;3;5
CRS3035RES100mN3273400E4536000;4536050;3273450;55;–;–;–;5;3;3;7;23;10;4;–
CRS3035RES100mN3273400E4536100;4536150;3273450;28;–;3;–;–;–;–;6;5;5;4;5
CRS3035RES100mN3273400E4536200;4536250;3273450;53;–;–;–;5;–;5;5;15;7;8;4
CRS3035RES100mN3273400E4536300;4536350;3273450;42;–;–;3;–;–;–;6;9;5;6;12
CRS3035RES100mN3273400E4536400;4536450;3273450;21;–;–;–;4;–;–;3;10;5;–;3
CRS3035RES100mN3273400E4536500;4536550;3273450;39;–;–;3;8;5;–;–;18;7;–;–
CRS3035RES100mN3273400E4536600;4536650;3273450;63;–;4;3;4;–;4;10;24;3;7;9
CRS3035RES100mN3273400E4536700;4536750;3273450;35;3;–;–;3;–;3;4;9;4;6;6
CRS3035RES100mN3273400E4536800;4536850;3273450;112;7;–;5;5;4;9;24;22;13;14;15
CRS3035RES100mN3273400E4537100;4537150;3273450;3;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3273400E4537200;4537250;3273450;94;6;3;–;3;–;4;32;28;13;3;–
CRS3035RES100mN3273400E4537300;4537350;3273450;85;3;–;3;4;–;3;15;28;9;8;10
CRS3035RES100mN3273400E4537400;4537450;3273450;136;3;8;3;5;9;8;36;27;17;13;12
CRS3035RES100mN3273400E4537500;4537550;3273450;198;4;6;5;11;5;12;40;57;24;23;17
CRS3035RES100mN3273400E4537700;4537750;3273450;54;10;4;–;7;–;4;18;8;–;–;–
CRS3035RES100mN3273400E4537800;4537850;3273450;152;12;6;10;5;4;10;49;31;7;6;14
CRS3035RES100mN3273400E4537900;4537950;3273450;100;–;–;3;–;–;9;21;21;11;11;20
CRS3035RES100mN3273400E4538000;4538050;3273450;65;–;4;8;9;–;–;8;13;9;4;13
CRS3035RES100mN3273400E4538400;4538450;3273450;3;–;–;–;–;–;–;3;–;–;–;–
CRS3035RES100mN3273400E4538600;4538650;3273450;145;–;3;3;3;–;8;41;44;14;15;8
CRS3035RES100mN3273400E4538700;4538750;3273450;89;–;–;3;5;–;3;22;18;8;9;15
CRS3035RES100mN3273400E4538900;4538950;3273450;72;3;–;–;3;3;5;22;23;6;4;8
CRS3035RES100mN3273400E4539100;4539150;3273450;22;–;–;–;–;–;–;–;5;5;6;5
CRS3035RES100mN3273400E4539200;4539250;3273450;14;–;–;–;–;–;–;5;3;–;–;–
CRS3035RES100mN3273400E4539300;4539350;3273450;170;7;10;7;20;16;14;33;40;6;11;9
CRS3035RES100mN3273400E4539400;4539450;3273450;167;5;11;10;31;9;15;25;48;4;5;–
CRS3035RES100mN3273400E4539500;4539550;3273450;266;–;–;7;13;4;7;17;69;31;47;68
CRS3035RES100mN3273400E4540600;4540650;3273450;8;–;–;–;–;–;–;–;–;3;–;6
CRS3035RES100mN3273400E4540700;4540750;3273450;6;–;–;–;–;–;–;–;–;3;4;–
CRS3035RES100mN3273400E4541700;4541750;3273450;4;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3273400E4543900;4543950;3273450;224;–;–;5;6;–;12;51;53;16;48;30
CRS3035RES100mN3273400E4544000;4544050;3273450;90;5;–;4;3;–;6;53;12;–;–;3
CRS3035RES100mN3273400E4544100;4544150;3273450;54;6;–;3;–;–;3;29;12;–;–;–
CRS3035RES100mN3273400E4544700;4544750;3273450;145;3;3;8;6;–;16;38;39;11;16;7
CRS3035RES100mN3273400E4544800;4544850;3273450;383;12;9;9;11;6;35;135;105;38;19;11
CRS3035RES100mN3273400E4544900;4544950;3273450;389;11;11;16;10;10;30;121;81;38;37;25
CRS3035RES100mN3273400E4545000;4545050;3273450;265;3;6;8;16;5;19;56;73;28;24;22
CRS3035RES100mN3273400E4545100;4545150;3273450;42;3;3;7;–;–;–;17;9;3;3;–
CRS3035RES100mN3273400E4545200;4545250;3273450;269;10;4;9;25;11;16;68;83;21;15;13
CRS3035RES100mN3273400E4545300;4545350;3273450;193;7;5;6;9;8;15;50;46;10;18;15
CRS3035RES100mN3273400E4545400;4545450;3273450;385;11;10;19;31;13;25;88;92;29;32;31
CRS3035RES100mN3273400E4545500;4545550;3273450;279;8;4;3;16;11;19;73;79;25;29;19
CRS3035RES100mN3273400E4545600;4545650;3273450;213;9;3;7;7;6;12;56;47;23;17;34
CRS3035RES100mN3273400E4545700;4545750;3273450;257;8;4;5;11;–;30;67;74;28;21;12
CRS3035RES100mN3273400E4545800;4545850;3273450;129;7;9;10;7;3;5;35;45;–;4;6
CRS3035RES100mN3273400E4545900;4545950;3273450;5;–;–;–;–;–;–;–;3;–;–;–
CRS3035RES100mN3273400E4546800;4546850;3273450;201;4;6;6;13;7;27;72;43;9;8;7
CRS3035RES100mN3273400E4546900;4546950;3273450;86;3;–;–;7;–;8;31;24;4;3;5
CRS3035RES100mN3273400E4547000;4547050;3273450;169;9;6;9;10;4;13;61;39;11;3;4
CRS3035RES100mN3273400E4547100;4547150;3273450;321;8;8;4;13;16;37;100;90;18;19;12
CRS3035RES100mN3273400E4547200;4547250;3273450;237;–;4;6;7;4;17;93;62;21;13;10
CRS3035RES100mN3273400E4547300;4547350;3273450;356;10;8;8;5;6;32;105;94;34;31;23
CRS3035RES100mN3273400E4547400;4547450;3273450;305;6;6;13;11;11;31;78;66;23;25;27
CRS3035RES100mN3273400E4547500;4547550;3273450;298;11;8;8;19;13;15;74;89;34;13;14
CRS3035RES100mN3273400E4547600;4547650;3273450;288;6;12;4;12;10;20;77;54;37;34;26
CRS3035RES100mN3273400E4547700;4547750;3273450;176;–;3;4;8;6;12;67;39;17;10;7
CRS3035RES100mN3273400E4548200;4548250;3273450;218;4;3;10;13;5;18;53;70;15;17;16
CRS3035RES100mN3273400E4548300;4548350;3273450;324;12;4;9;14;6;24;87;85;26;28;33
CRS3035RES100mN3273400E4548400;4548450;3273450;210;3;5;–;–;–;28;69;45;16;17;29
CRS3035RES100mN3273400E4548500;4548550;3273450;281;11;9;–;5;3;20;114;66;17;10;24
CRS3035RES100mN3273400E4548700;4548750;3273450;307;5;9;9;15;12;22;101;82;24;13;12
CRS3035RES100mN3273400E4548800;4548850;3273450;131;–;–;3;3;–;15;51;19;17;12;7
CRS3035RES100mN3273400E4548900;4548950;3273450;195;5;5;10;17;7;8;42;61;12;16;14
CRS3035RES100mN3273400E4549000;4549050;3273450;201;9;5;3;14;7;10;58;61;17;7;12
CRS3035RES100mN3273400E4549100;4549150;3273450;59;–;3;4;3;3;–;21;17;–;3;–
CRS3035RES100mN3273400E4550200;4550250;3273450;77;–;3;5;–;–;4;30;28;5;–;3
CRS3035RES100mN3273400E4550300;4550350;3273450;109;3;–;3;–;–;5;57;30;5;–;–
CRS3035RES100mN3273400E4550400;4550450;3273450;216;11;3;5;4;–;9;85;66;15;10;7
CRS3035RES100mN3273400E4550500;4550550;3273450;216;7;8;10;9;3;8;72;65;13;17;11
CRS3035RES100mN3273400E4550600;4550650;3273450;90;–;3;3;4;–;5;31;23;4;10;7
CRS3035RES100mN3273400E4550700;4550750;3273450;34;–;–;–;3;–;–;14;9;3;3;–
CRS3035RES100mN3273400E4551000;4551050;3273450;3;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3273400E4551800;4551850;3273450;34;–;–;–;–;–;–;19;4;–;4;–
CRS3035RES100mN3273400E4552100;4552150;3273450;220;8;5;5;11;8;4;43;51;9;22;57
CRS3035RES100mN3273400E4552200;4552250;3273450;249;9;7;13;12;4;8;57;58;19;28;45
CRS3035RES100mN3273400E4552800;4552850;3273450;103;3;9;4;4;–;3;35;16;9;4;20
CRS3035RES100mN3273400E4552900;4552950;3273450;87;–;–;3;4;3;3;7;27;6;10;22
CRS3035RES100mN3273400E4553000;4553050;3273450;80;3;–;–;–;–;–;18;22;6;9;30
CRS3035RES100mN3273400E4553100;4553150;3273450;138;5;4;3;4;3;–;29;32;13;16;25
CRS3035RES100mN3273400E4553300;4553350;3273450;111;–;3;4;5;3;3;16;21;10;11;36
CRS3035RES100mN3273400E4553400;4553450;3273450;115;6;8;3;–;3;3;38;29;11;4;19
CRS3035RES100mN3273400E4553600;4553650;3273450;193;7;4;16;15;8;14;36;49;17;16;13
CRS3035RES100mN3273400E4553700;4553750;3273450;148;3;6;3;3;3;4;40;40;13;15;16
CRS3035RES100mN3273400E4553800;4553850;3273450;141;13;8;5;4;–;3;51;35;4;9;5
CRS3035RES100mN3273400E4553900;4553950;3273450;26;–;–;–;3;–;–;13;7;–;–;5
CRS3035RES100mN3273400E4554000;4554050;3273450;230;10;7;10;8;–;9;108;45;19;14;8
CRS3035RES100mN3273400E4554100;4554150;3273450;67;–;–;–;–;–;9;18;19;4;3;11
CRS3035RES100mN3273400E4554200;4554250;3273450;28;3;–;–;–;–;3;14;4;5;–;3
CRS3035RES100mN3273400E4554700;4554750;3273450;195;6;8;9;9;–;6;58;64;14;9;16
CRS3035RES100mN3273400E4554800;4554850;3273450;294;13;7;7;13;7;13;121;89;5;7;5
CRS3035RES100mN3273400E4554900;4554950;3273450;305;4;–;8;9;3;26;169;65;9;7;7
CRS3035RES100mN3273400E4555000;4555050;3273450;266;18;12;8;7;6;17;99;80;11;3;–
CRS3035RES100mN3273400E4555100;4555150;3273450;141;3;3;4;3;–;18;66;38;3;–;3
CRS3035RES100mN3273400E4555200;4555250;3273450;213;4;5;4;10;–;10;103;61;11;4;6
CRS3035RES100mN3273400E4555300;4555350;3273450;358;11;5;13;14;5;19;178;95;9;4;9
CRS3035RES100mN3273400E4555400;4555450;3273450;93;3;3;3;3;3;3;45;24;3;5;3
CRS3035RES100mN3273400E4555500;4555550;3273450;239;5;6;8;9;9;12;66;88;23;9;–
CRS3035RES100mN3273400E4555600;4555650;3273450;150;4;5;3;7;4;6;55;53;5;–;7
CRS3035RES100mN3273400E4555700;4555750;3273450;3;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3273400E4555900;4555950;3273450;135;4;3;4;10;–;–;65;43;5;–;3
CRS3035RES100mN3273400E4556000;4556050;3273450;223;6;9;9;14;5;15;80;70;11;3;3
CRS3035RES100mN3273400E4556100;4556150;3273450;228;4;3;8;14;8;7;75;63;16;13;11
CRS3035RES100mN3273400E4556200;4556250;3273450;147;4;4;5;4;–;11;53;56;7;–;5
CRS3035RES100mN3273400E4556300;4556350;3273450;461;17;21;14;27;21;31;141;152;18;11;3
CRS3035RES100mN3273400E4556400;4556450;3273450;240;8;3;9;3;–;28;119;66;–;–;3
CRS3035RES100mN3273400E4556900;4556950;3273450;31;–;–;–;3;–;–;13;7;3;3;4
CRS3035RES100mN3273400E4557000;4557050;3273450;239;6;3;3;10;–;14;55;51;13;13;72
CRS3035RES100mN3273400E4557100;4557150;3273450;76;–;3;4;3;–;5;27;21;6;3;6
CRS3035RES100mN3273400E4557200;4557250;3273450;153;8;–;5;–;3;9;41;50;8;15;15
CRS3035RES100mN3273400E4557300;4557350;3273450;78;–;3;–;3;–;3;20;24;9;3;11
CRS3035RES100mN3273400E4557400;4557450;3273450;82;3;4;6;3;3;4;23;15;7;7;15
CRS3035RES100mN3273400E4557500;4557550;3273450;55;3;–;3;3;3;6;18;15;3;4;3
CRS3035RES100mN3273400E4557600;4557650;3273450;145;3;4;8;18;3;10;11;59;9;9;9
CRS3035RES100mN3273400E4557700;4557750;3273450;57;–;–;8;8;3;4;7;29;–;3;–
CRS3035RES100mN3273400E4557800;4557850;3273450;6;–;–;–;–;–;–;–;3;–;–;–
CRS3035RES100mN3273400E4557900;4557950;3273450;10;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3273400E4558000;4558050;3273450;95;15;12;10;4;–;3;29;30;–;–;–
CRS3035RES100mN3273400E4558100;4558150;3273450;33;3;5;3;–;–;–;9;9;–;–;3
CRS3035RES100mN3273400E4558200;4558250;3273450;62;–;–;–;–;–;16;29;12;4;–;–
CRS3035RES100mN3273400E4558300;4558350;3273450;358;–;–;3;3;4;42;109;152;37;6;–
CRS3035RES100mN3273400E4558900;4558950;3273450;105;5;3;–;3;–;8;68;19;–;–;–
CRS3035RES100mN3273400E4559000;4559050;3273450;60;6;3;4;3;–;–;28;12;–;–;–
CRS3035RES100mN3273400E4560300;4560350;3273450;46;–;3;5;5;–;4;5;16;3;3;4
CRS3035RES100mN3273400E4560400;4560450;3273450;23;–;–;3;–;–;–;8;8;–;–;3
CRS3035RES100mN3273400E4560500;4560550;3273450;14;–;–;–;–;–;–;–;7;3;3;–
CRS3035RES100mN3273400E4560600;4560650;3273450;26;–;–;–;–;–;3;–;12;4;–;4
CRS3035RES100mN3273400E4560700;4560750;3273450;44;–;–;–;–;–;–;5;13;3;6;14
CRS3035RES100mN3273400E4560800;4560850;3273450;13;–;–;–;–;–;–;3;4;3;3;–
CRS3035RES100mN3273400E4560900;4560950;3273450;9;–;–;–;–;–;–;–;3;3;–;3
CRS3035RES100mN3273400E4561600;4561650;3273450;64;3;3;–;3;–;6;17;16;8;6;4
CRS3035RES100mN3273400E4561700;4561750;3273450;23;–;–;–;–;–;3;3;8;–;–;6
CRS3035RES100mN3273400E4561800;4561850;3273450;40;–;–;–;4;3;–;8;8;4;3;9
CRS3035RES100mN3273400E4561900;4561950;3273450;31;–;–;–;–;–;3;–;8;3;4;6
CRS3035RES100mN3273400E4562000;4562050;3273450;15;–;–;–;3;–;–;–;9;–;–;6
CRS3035RES100mN3273400E4562100;4562150;3273450;26;3;–;–;–;–;–;3;5;4;6;3
CRS3035RES100mN3273400E4562200;4562250;3273450;42;3;3;4;4;–;3;8;17;–;3;–
CRS3035RES100mN3273400E4562300;4562350;3273450;22;–;–;–;–;–;–;–;5;–;5;13
CRS3035RES100mN3273400E4562400;4562450;3273450;5;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3273400E4562500;4562550;3273450;35;–;3;–;3;–;–;–;9;5;–;9
CRS3035RES100mN3273400E4562600;4562650;3273450;16;–;–;–;3;–;3;–;4;–;6;3
CRS3035RES100mN3273400E4562700;4562750;3273450;15;–;–;–;–;–;–;4;7;4;–;–
CRS3035RES100mN3273400E4562800;4562850;3273450;59;5;3;–;–;–;–;9;19;3;10;7
CRS3035RES100mN3273400E4562900;4562950;3273450;49;–;–;–;3;–;–;12;16;8;–;3
CRS3035RES100mN3273400E4563100;4563150;3273450;7;–;–;–;–;–;3;3;3;–;–;–
CRS3035RES100mN3273400E4563700;4563750;3273450;16;–;–;–;–;–;–;3;7;3;5;–
CRS3035RES100mN3273400E4563800;4563850;3273450;91;–;–;–;8;3;4;19;24;13;10;14
CRS3035RES100mN3273400E4563900;4563950;3273450;75;–;–;4;7;–;–;23;13;8;11;9
CRS3035RES100mN3273400E4564000;4564050;3273450;137;3;6;3;3;3;4;33;25;21;24;15
CRS3035RES100mN3273400E4564100;4564150;3273450;196;3;7;10;12;–;10;50;46;18;17;27
CRS3035RES100mN3273400E4564200;4564250;3273450;168;5;8;–;8;–;8;47;40;20;21;14
CRS3035RES100mN3273400E4564500;4564550;3273450;16;3;–;–;3;–;–;–;6;3;–;–
CRS3035RES100mN3273400E4564600;4564650;3273450;21;–;–;–;–;–;–;3;6;5;3;–
CRS3035RES100mN3273400E4564700;4564750;3273450;24;–;–;–;–;–;3;–;9;–;3;3
CRS3035RES100mN3273400E4564800;4564850;3273450;31;3;–;–;–;–;–;7;11;–;–;–
CRS3035RES100mN3273400E4564900;4564950;3273450;49;–;3;3;–;–;4;13;9;5;5;9
CRS3035RES100mN3273400E4565000;4565050;3273450;34;–;–;–;3;–;–;–;11;–;6;11
CRS3035RES100mN3273400E4565100;4565150;3273450;103;3;3;5;7;–;5;17;38;7;10;4
CRS3035RES100mN3273400E4565200;4565250;3273450;70;3;5;3;4;–;3;15;15;13;4;3
CRS3035RES100mN3273400E4565300;4565350;3273450;20;–;–;–;–;–;3;–;6;5;3;3
CRS3035RES100mN3273400E4565500;4565550;3273450;7;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3273400E4565600;4565650;3273450;39;–;3;–;3;–;–;3;15;11;3;3
CRS3035RES100mN3273400E4565700;4565750;3273450;37;–;3;–;3;6;–;3;13;8;7;3
CRS3035RES100mN3273400E4565800;4565850;3273450;56;3;4;3;3;–;4;6;13;7;16;4
CRS3035RES100mN3273400E4565900;4565950;3273450;33;–;–;3;5;–;–;6;11;5;–;3
CRS3035RES100mN3273400E4566000;4566050;3273450;40;3;–;3;–;–;–;9;8;7;–;3
CRS3035RES100mN3273400E4566100;4566150;3273450;70;3;3;–;5;–;3;8;25;5;6;5
CRS3035RES100mN3273400E4566200;4566250;3273450;27;3;–;–;–;–;3;7;7;–;–;7
CRS3035RES100mN3273400E4566300;4566350;3273450;13;–;–;–;–;–;–;3;5;3;–;3
CRS3035RES100mN3273400E4566400;4566450;3273450;28;–;3;3;3;–;–;4;7;6;3;–
CRS3035RES100mN3273400E4566500;4566550;3273450;20;–;–;–;–;3;–;–;7;–;4;3
CRS3035RES100mN3273400E4566600;4566650;3273450;26;–;3;–;–;–;–;5;6;11;–;5
CRS3035RES100mN3273400E4566800;4566850;3273450;64;3;3;4;5;–;3;9;22;9;3;4
CRS3035RES100mN3273400E4566900;4566950;3273450;26;3;–;3;–;–;–;5;5;11;4;–
CRS3035RES100mN3273400E4567000;4567050;3273450;25;–;–;–;4;–;3;–;7;6;3;–
CRS3035RES100mN3273400E4567100;4567150;3273450;25;–;–;–;–;–;3;5;7;3;3;–
CRS3035RES100mN3273400E4567200;4567250;3273450;21;–;–;3;4;–;–;3;5;3;3;3
CRS3035RES100mN3273400E4567300;4567350;3273450;30;–;–;–;–;–;–;7;8;3;5;4
CRS3035RES100mN3273400E4567400;4567450;3273450;20;–;–;–;3;–;–;–;11;–;4;3
CRS3035RES100mN3273400E4567500;4567550;3273450;39;–;3;3;4;–;–;5;9;9;3;4
CRS3035RES100mN3273400E4567600;4567650;3273450;27;–;3;–;3;–;3;3;8;4;–;3
CRS3035RES100mN3273500E4533400;4533450;3273550;3;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3273500E4533500;4533550;3273550;4;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3273500E4533600;4533650;3273550;28;–;–;–;3;–;3;8;13;3;–;4
CRS3035RES100mN3273500E4533700;4533750;3273550;52;–;3;–;3;3;3;12;21;4;3;–
CRS3035RES100mN3273500E4533800;4533850;3273550;25;–;–;–;3;4;–;3;11;–;3;3
CRS3035RES100mN3273500E4533900;4533950;3273550;14;–;–;3;3;–;4;6;3;–;–;–
CRS3035RES100mN3273500E4534000;4534050;3273550;32;–;–;3;3;4;–;5;12;3;3;–
CRS3035RES100mN3273500E4534100;4534150;3273550;39;–;3;–;3;–;–;5;8;5;6;3
CRS3035RES100mN3273500E4534200;4534250;3273550;33;–;3;–;3;–;3;9;10;5;3;–
CRS3035RES100mN3273500E4534500;4534550;3273550;41;–;3;4;3;4;3;10;12;3;3;–
CRS3035RES100mN3273500E4534600;4534650;3273550;193;7;4;9;22;8;12;41;42;8;11;26
CRS3035RES100mN3273500E4534700;4534750;3273550;127;8;6;13;13;–;5;27;24;4;–;20
CRS3035RES100mN3273500E4534800;4534850;3273550;211;10;16;8;3;7;8;48;52;14;15;31
