GITTER_ID_100m;x_mp_100m;y_mp_100m;durchschnFlaechejeBew;werterlaeuternde_Zeichen
CRS3035RES100mN3258800E4552500;4552550;3258850;3899;NA
CRS3035RES100mN3258800E4552600;4552650;3258850;3736;NA
CRS3035RES100mN3258800E4552700;4552750;3258850;3792;NA
CRS3035RES100mN3258800E4552800;4552850;3258850;5138;NA
CRS3035RES100mN3258800E4552900;4552950;3258850;5401;NA
CRS3035RES100mN3258800E4553000;4553050;3258850;5785;NA
CRS3035RES100mN3258800E4553100;4553150;3258850;7296;NA
CRS3035RES100mN3258800E4553200;4553250;3258850;4882;NA
CRS3035RES100mN3258800E4553300;4553350;3258850;5109;NA
CRS3035RES100mN3258800E4553400;4553450;3258850;5409;NA
CRS3035RES100mN3258800E4553500;4553550;3258850;6157;NA
CRS3035RES100mN3258800E4553600;4553650;3258850;6767;NA
CRS3035RES100mN3258800E4553700;4553750;3258850;7341;NA
CRS3035RES100mN3258800E4553800;4553850;3258850;5344;NA
CRS3035RES100mN3258800E4553900;4553950;3258850;5541;NA
CRS3035RES100mN3258800E4554000;4554050;3258850;7416;NA
CRS3035RES100mN3258800E4567700;4567750;3258850;6807;NA
CRS3035RES100mN3258900E4534500;4534550;3258950;6945;NA
CRS3035RES100mN3258900E4534600;4534650;3258950;8821;NA
CRS3035RES100mN3258900E4534700;4534750;3258950;7429;NA
CRS3035RES100mN3258900E4534800;4534850;3258950;5430;NA
CRS3035RES100mN3258900E4534900;4534950;3258950;8600;NA
CRS3035RES100mN3258900E4551000;4551050;3258950;5704;NA
CRS3035RES100mN3258900E4551100;4551150;3258950;5759;NA
CRS3035RES100mN3258900E4551200;4551250;3258950;8164;NA
CRS3035RES100mN3258900E4551300;4551350;3258950;6136;NA
CRS3035RES100mN3258900E4551400;4551450;3258950;7004;NA
CRS3035RES100mN3258900E4551500;4551550;3258950;5775;NA
CRS3035RES100mN3258900E4551600;4551650;3258950;5579;NA
CRS3035RES100mN3258900E4551700;4551750;3258950;6376;NA
CRS3035RES100mN3258900E4551800;4551850;3258950;5412;NA
CRS3035RES100mN3258900E4551900;4551950;3258950;7571;NA
CRS3035RES100mN3258900E4552000;4552050;3258950;5878;NA
CRS3035RES100mN3258900E4552100;4552150;3258950;6858;NA
CRS3035RES100mN3258900E4552200;4552250;3258950;4545;NA
CRS3035RES100mN3258900E4552300;4552350;3258950;3978;NA
CRS3035RES100mN3258900E4552400;4552450;3258950;3500;NA
CRS3035RES100mN3258900E4552500;4552550;3258950;4023;NA
CRS3035RES100mN3258900E4552900;4552950;3258950;5205;NA
CRS3035RES100mN3258900E4553000;4553050;3258950;5594;NA
CRS3035RES100mN3258900E4553200;4553250;3258950;5740;NA
CRS3035RES100mN3258900E4553300;4553350;3258950;7377;NA
CRS3035RES100mN3258900E4553400;4553450;3258950;8915;NA
CRS3035RES100mN3258900E4553500;4553550;3258950;5364;NA
CRS3035RES100mN3258900E4553600;4553650;3258950;4325;NA
CRS3035RES100mN3258900E4553700;4553750;3258950;4081;NA
CRS3035RES100mN3258900E4553800;4553850;3258950;5235;NA
CRS3035RES100mN3258900E4553900;4553950;3258950;7106;NA
CRS3035RES100mN3258900E4554000;4554050;3258950;4722;NA
CRS3035RES100mN3259000E4534400;4534450;3259050;12168;NA
CRS3035RES100mN3259000E4534700;4534750;3259050;4554;NA
CRS3035RES100mN3259000E4534800;4534850;3259050;6619;NA
CRS3035RES100mN3259000E4551000;4551050;3259050;4386;NA
CRS3035RES100mN3259000E4551100;4551150;3259050;8695;NA
CRS3035RES100mN3259000E4551200;4551250;3259050;6930;NA
CRS3035RES100mN3259000E4551300;4551350;3259050;5229;NA
CRS3035RES100mN3259000E4551400;4551450;3259050;6934;NA
CRS3035RES100mN3259000E4551500;4551550;3259050;6662;NA
CRS3035RES100mN3259000E4551600;4551650;3259050;6293;NA
CRS3035RES100mN3259000E4551700;4551750;3259050;6267;NA
CRS3035RES100mN3259000E4551800;4551850;3259050;6671;NA
CRS3035RES100mN3259000E4551900;4551950;3259050;6544;NA
CRS3035RES100mN3259000E4552000;4552050;3259050;5461;NA
CRS3035RES100mN3259000E4552100;4552150;3259050;7446;NA
CRS3035RES100mN3259000E4552200;4552250;3259050;4641;NA
CRS3035RES100mN3259000E4552300;4552350;3259050;4839;NA
CRS3035RES100mN3259000E4552400;4552450;3259050;4616;NA
CRS3035RES100mN3259000E4552500;4552550;3259050;4426;NA
CRS3035RES100mN3259000E4552800;4552850;3259050;3389;NA
CRS3035RES100mN3259000E4552900;4552950;3259050;4769;NA
CRS3035RES100mN3259000E4553000;4553050;3259050;4599;NA
CRS3035RES100mN3259000E4553200;4553250;3259050;6836;NA
CRS3035RES100mN3259000E4553300;4553350;3259050;8104;NA
CRS3035RES100mN3259000E4553400;4553450;3259050;8119;NA
CRS3035RES100mN3259000E4553500;4553550;3259050;6209;NA
CRS3035RES100mN3259000E4553700;4553750;3259050;3503;NA
CRS3035RES100mN3259000E4553800;4553850;3259050;4325;NA
CRS3035RES100mN3259000E4553900;4553950;3259050;4866;NA
CRS3035RES100mN3259000E4568700;4568750;3259050;7450;NA
CRS3035RES100mN3259100E4551000;4551050;3259150;5182;NA
CRS3035RES100mN3259100E4551100;4551150;3259150;4521;NA
CRS3035RES100mN3259100E4551200;4551250;3259150;5071;NA
CRS3035RES100mN3259100E4551300;4551350;3259150;6762;NA
CRS3035RES100mN3259100E4551400;4551450;3259150;5411;NA
CRS3035RES100mN3259100E4551500;4551550;3259150;6299;NA
CRS3035RES100mN3259100E4551600;4551650;3259150;5296;NA
CRS3035RES100mN3259100E4551700;4551750;3259150;5209;NA
CRS3035RES100mN3259100E4551800;4551850;3259150;8135;NA
CRS3035RES100mN3259100E4551900;4551950;3259150;6695;NA
CRS3035RES100mN3259100E4552000;4552050;3259150;5269;NA
CRS3035RES100mN3259100E4552100;4552150;3259150;4811;NA
CRS3035RES100mN3259100E4552200;4552250;3259150;4301;NA
CRS3035RES100mN3259100E4552300;4552350;3259150;3397;NA
CRS3035RES100mN3259100E4552400;4552450;3259150;3763;NA
CRS3035RES100mN3259100E4552500;4552550;3259150;4207;NA
CRS3035RES100mN3259100E4552600;4552650;3259150;4172;NA
CRS3035RES100mN3259100E4552700;4552750;3259150;3776;NA
CRS3035RES100mN3259100E4552900;4552950;3259150;5107;NA
CRS3035RES100mN3259100E4553000;4553050;3259150;6785;NA
CRS3035RES100mN3259100E4553100;4553150;3259150;5716;NA
CRS3035RES100mN3259100E4553400;4553450;3259150;6858;NA
CRS3035RES100mN3259100E4553500;4553550;3259150;4531;NA
CRS3035RES100mN3259100E4553600;4553650;3259150;3771;NA
CRS3035RES100mN3259100E4553700;4553750;3259150;6257;NA
CRS3035RES100mN3259100E4553800;4553850;3259150;5031;NA
CRS3035RES100mN3259100E4553900;4553950;3259150;5950;NA
CRS3035RES100mN3259100E4568500;4568550;3259150;7117;NA
CRS3035RES100mN3259100E4568600;4568650;3259150;8446;NA
CRS3035RES100mN3259100E4568700;4568750;3259150;5500;NA
CRS3035RES100mN3259200E4551100;4551150;3259250;5022;NA
CRS3035RES100mN3259200E4551200;4551250;3259250;5684;NA
CRS3035RES100mN3259200E4551300;4551350;3259250;6058;NA
CRS3035RES100mN3259200E4551400;4551450;3259250;6240;NA
CRS3035RES100mN3259200E4551500;4551550;3259250;5206;NA
CRS3035RES100mN3259200E4551600;4551650;3259250;4294;NA
CRS3035RES100mN3259200E4551700;4551750;3259250;4467;NA
CRS3035RES100mN3259200E4551800;4551850;3259250;5230;NA
CRS3035RES100mN3259200E4551900;4551950;3259250;6523;NA
CRS3035RES100mN3259200E4552000;4552050;3259250;5350;NA
CRS3035RES100mN3259200E4552100;4552150;3259250;5606;NA
CRS3035RES100mN3259200E4552200;4552250;3259250;3597;NA
CRS3035RES100mN3259200E4552300;4552350;3259250;3776;NA
CRS3035RES100mN3259200E4552400;4552450;3259250;5292;NA
CRS3035RES100mN3259200E4552700;4552750;3259250;2917;NA
CRS3035RES100mN3259200E4552800;4552850;3259250;5620;NA
CRS3035RES100mN3259200E4552900;4552950;3259250;4775;NA
CRS3035RES100mN3259200E4553000;4553050;3259250;6835;NA
CRS3035RES100mN3259200E4553100;4553150;3259250;5914;NA
CRS3035RES100mN3259200E4553200;4553250;3259250;4953;NA
CRS3035RES100mN3259200E4553300;4553350;3259250;5579;NA
CRS3035RES100mN3259200E4553400;4553450;3259250;4554;NA
CRS3035RES100mN3259200E4553500;4553550;3259250;3678;NA
CRS3035RES100mN3259200E4553600;4553650;3259250;4303;NA
CRS3035RES100mN3259200E4553700;4553750;3259250;3526;NA
CRS3035RES100mN3259200E4553800;4553850;3259250;4041;NA
CRS3035RES100mN3259200E4553900;4553950;3259250;4022;NA
CRS3035RES100mN3259200E4563200;4563250;3259250;4951;NA
CRS3035RES100mN3259200E4563300;4563350;3259250;4545;NA
CRS3035RES100mN3259200E4563400;4563450;3259250;5943;NA
CRS3035RES100mN3259200E4563500;4563550;3259250;8267;NA
CRS3035RES100mN3259200E4563600;4563650;3259250;6440;NA
CRS3035RES100mN3259200E4568200;4568250;3259250;4498;NA
CRS3035RES100mN3259200E4568300;4568350;3259250;7107;NA
CRS3035RES100mN3259200E4568400;4568450;3259250;6468;NA
CRS3035RES100mN3259200E4568500;4568550;3259250;5286;NA
CRS3035RES100mN3259200E4568600;4568650;3259250;5658;NA
CRS3035RES100mN3259300E4550200;4550250;3259350;5671;NA
CRS3035RES100mN3259300E4551100;4551150;3259350;5498;NA
CRS3035RES100mN3259300E4551200;4551250;3259350;5650;NA
CRS3035RES100mN3259300E4551300;4551350;3259350;6433;NA
CRS3035RES100mN3259300E4551400;4551450;3259350;5259;NA
CRS3035RES100mN3259300E4551500;4551550;3259350;4902;NA
CRS3035RES100mN3259300E4551600;4551650;3259350;4925;NA
CRS3035RES100mN3259300E4551700;4551750;3259350;2345;NA
CRS3035RES100mN3259300E4551800;4551850;3259350;7206;NA
CRS3035RES100mN3259300E4551900;4551950;3259350;4772;NA
CRS3035RES100mN3259300E4552000;4552050;3259350;6331;NA
CRS3035RES100mN3259300E4552100;4552150;3259350;5381;NA
CRS3035RES100mN3259300E4552200;4552250;3259350;4322;NA
CRS3035RES100mN3259300E4552300;4552350;3259350;5742;NA
CRS3035RES100mN3259300E4552400;4552450;3259350;5722;NA
CRS3035RES100mN3259300E4552800;4552850;3259350;5131;NA
CRS3035RES100mN3259300E4552900;4552950;3259350;6619;NA
CRS3035RES100mN3259300E4553000;4553050;3259350;4190;NA
CRS3035RES100mN3259300E4553100;4553150;3259350;5954;NA
CRS3035RES100mN3259300E4553200;4553250;3259350;5372;NA
CRS3035RES100mN3259300E4553300;4553350;3259350;5033;NA
CRS3035RES100mN3259300E4553400;4553450;3259350;4612;NA
CRS3035RES100mN3259300E4553500;4553550;3259350;4920;NA
CRS3035RES100mN3259300E4553600;4553650;3259350;4301;NA
CRS3035RES100mN3259300E4553700;4553750;3259350;4080;NA
CRS3035RES100mN3259300E4553800;4553850;3259350;3927;NA
CRS3035RES100mN3259300E4563300;4563350;3259350;4953;NA
CRS3035RES100mN3259300E4563400;4563450;3259350;4668;NA
CRS3035RES100mN3259300E4563500;4563550;3259350;4514;NA
CRS3035RES100mN3259300E4563600;4563650;3259350;5532;NA
CRS3035RES100mN3259300E4563700;4563750;3259350;5113;NA
CRS3035RES100mN3259300E4563800;4563850;3259350;5967;NA
CRS3035RES100mN3259300E4563900;4563950;3259350;4597;NA
CRS3035RES100mN3259300E4568100;4568150;3259350;5549;NA
CRS3035RES100mN3259300E4568200;4568250;3259350;5780;NA
CRS3035RES100mN3259300E4568300;4568350;3259350;7396;NA
CRS3035RES100mN3259300E4568400;4568450;3259350;7511;NA
CRS3035RES100mN3259300E4568500;4568550;3259350;4445;NA
CRS3035RES100mN3259300E4568600;4568650;3259350;5667;NA
CRS3035RES100mN3259400E4550100;4550150;3259450;4818;NA
CRS3035RES100mN3259400E4550200;4550250;3259450;5593;NA
CRS3035RES100mN3259400E4551100;4551150;3259450;5186;NA
CRS3035RES100mN3259400E4551200;4551250;3259450;5319;NA
CRS3035RES100mN3259400E4551300;4551350;3259450;5601;NA
CRS3035RES100mN3259400E4551400;4551450;3259450;6443;NA
CRS3035RES100mN3259400E4551500;4551550;3259450;8300;NA
CRS3035RES100mN3259400E4551600;4551650;3259450;7655;NA
CRS3035RES100mN3259400E4551700;4551750;3259450;4915;NA
CRS3035RES100mN3259400E4551800;4551850;3259450;5999;NA
CRS3035RES100mN3259400E4551900;4551950;3259450;4880;NA
CRS3035RES100mN3259400E4552000;4552050;3259450;6080;NA
CRS3035RES100mN3259400E4552100;4552150;3259450;4591;NA
CRS3035RES100mN3259400E4552200;4552250;3259450;6318;NA
CRS3035RES100mN3259400E4552300;4552350;3259450;5653;NA
CRS3035RES100mN3259400E4552400;4552450;3259450;6188;NA
CRS3035RES100mN3259400E4552600;4552650;3259450;5116;NA
CRS3035RES100mN3259400E4552700;4552750;3259450;3345;NA
CRS3035RES100mN3259400E4552800;4552850;3259450;3661;NA
CRS3035RES100mN3259400E4552900;4552950;3259450;5582;NA
CRS3035RES100mN3259400E4553000;4553050;3259450;6868;NA
CRS3035RES100mN3259400E4553100;4553150;3259450;5251;NA
CRS3035RES100mN3259400E4553200;4553250;3259450;4395;NA
CRS3035RES100mN3259400E4553300;4553350;3259450;5794;NA
CRS3035RES100mN3259400E4553400;4553450;3259450;6867;NA
CRS3035RES100mN3259400E4553500;4553550;3259450;6541;NA
CRS3035RES100mN3259400E4553600;4553650;3259450;4448;NA
CRS3035RES100mN3259400E4553700;4553750;3259450;5834;NA
CRS3035RES100mN3259400E4553800;4553850;3259450;5142;NA
CRS3035RES100mN3259400E4563200;4563250;3259450;5128;NA
CRS3035RES100mN3259400E4563300;4563350;3259450;4660;NA
CRS3035RES100mN3259400E4563400;4563450;3259450;5283;NA
CRS3035RES100mN3259400E4563500;4563550;3259450;7512;NA
CRS3035RES100mN3259400E4563600;4563650;3259450;8260;NA
CRS3035RES100mN3259400E4563700;4563750;3259450;4592;NA
CRS3035RES100mN3259400E4563800;4563850;3259450;5156;NA
CRS3035RES100mN3259400E4563900;4563950;3259450;4616;NA
CRS3035RES100mN3259400E4564000;4564050;3259450;4935;NA
CRS3035RES100mN3259400E4564100;4564150;3259450;6708;NA
CRS3035RES100mN3259400E4564200;4564250;3259450;4767;NA
CRS3035RES100mN3259400E4568000;4568050;3259450;5444;NA
CRS3035RES100mN3259400E4568100;4568150;3259450;6322;NA
CRS3035RES100mN3259400E4568200;4568250;3259450;7796;NA
CRS3035RES100mN3259400E4568300;4568350;3259450;7035;NA
CRS3035RES100mN3259400E4568400;4568450;3259450;6503;NA
CRS3035RES100mN3259400E4568500;4568550;3259450;5580;NA
CRS3035RES100mN3259400E4568600;4568650;3259450;7548;NA
CRS3035RES100mN3259400E4568700;4568750;3259450;5959;NA
CRS3035RES100mN3259500E4551100;4551150;3259550;4387;NA
CRS3035RES100mN3259500E4551200;4551250;3259550;4614;NA
CRS3035RES100mN3259500E4551300;4551350;3259550;5233;NA
CRS3035RES100mN3259500E4551400;4551450;3259550;6240;NA
CRS3035RES100mN3259500E4551500;4551550;3259550;6953;NA
CRS3035RES100mN3259500E4551600;4551650;3259550;4644;NA
CRS3035RES100mN3259500E4551800;4551850;3259550;5238;NA
CRS3035RES100mN3259500E4551900;4551950;3259550;5544;NA
CRS3035RES100mN3259500E4552000;4552050;3259550;4974;NA
CRS3035RES100mN3259500E4552100;4552150;3259550;5694;NA
CRS3035RES100mN3259500E4552200;4552250;3259550;5858;NA
CRS3035RES100mN3259500E4552300;4552350;3259550;10847;NA
CRS3035RES100mN3259500E4552400;4552450;3259550;5681;NA
CRS3035RES100mN3259500E4552600;4552650;3259550;5902;NA
CRS3035RES100mN3259500E4552700;4552750;3259550;3639;NA
CRS3035RES100mN3259500E4552800;4552850;3259550;3840;NA
CRS3035RES100mN3259500E4552900;4552950;3259550;5122;NA
CRS3035RES100mN3259500E4553000;4553050;3259550;4624;NA
CRS3035RES100mN3259500E4553100;4553150;3259550;5146;NA
CRS3035RES100mN3259500E4553200;4553250;3259550;4541;NA
CRS3035RES100mN3259500E4553300;4553350;3259550;6139;NA
CRS3035RES100mN3259500E4553400;4553450;3259550;6800;NA
CRS3035RES100mN3259500E4553500;4553550;3259550;7269;NA
CRS3035RES100mN3259500E4553600;4553650;3259550;7769;NA
CRS3035RES100mN3259500E4553700;4553750;3259550;4554;NA
CRS3035RES100mN3259500E4553800;4553850;3259550;5490;NA
CRS3035RES100mN3259500E4563200;4563250;3259550;5556;NA
CRS3035RES100mN3259500E4563300;4563350;3259550;5573;NA
CRS3035RES100mN3259500E4563400;4563450;3259550;4978;NA
CRS3035RES100mN3259500E4563500;4563550;3259550;5562;NA
CRS3035RES100mN3259500E4563600;4563650;3259550;4926;NA
CRS3035RES100mN3259500E4563700;4563750;3259550;5208;NA
CRS3035RES100mN3259500E4563800;4563850;3259550;5333;NA
CRS3035RES100mN3259500E4563900;4563950;3259550;5162;NA
CRS3035RES100mN3259500E4564000;4564050;3259550;8158;NA
CRS3035RES100mN3259500E4564100;4564150;3259550;6256;NA
CRS3035RES100mN3259500E4564200;4564250;3259550;4794;NA
CRS3035RES100mN3259500E4564300;4564350;3259550;6769;NA
CRS3035RES100mN3259500E4564400;4564450;3259550;5851;NA
CRS3035RES100mN3259500E4564500;4564550;3259550;5588;NA
CRS3035RES100mN3259500E4568000;4568050;3259550;4881;NA
CRS3035RES100mN3259500E4568100;4568150;3259550;5188;NA
CRS3035RES100mN3259500E4568200;4568250;3259550;7233;NA
CRS3035RES100mN3259500E4568300;4568350;3259550;6078;NA
CRS3035RES100mN3259500E4568400;4568450;3259550;5307;NA
CRS3035RES100mN3259500E4568500;4568550;3259550;4807;NA
CRS3035RES100mN3259500E4568600;4568650;3259550;8237;NA
CRS3035RES100mN3259500E4568700;4568750;3259550;4965;NA
CRS3035RES100mN3259500E4568800;4568850;3259550;9242;NA
CRS3035RES100mN3259600E4534600;4534650;3259650;6165;NA
CRS3035RES100mN3259600E4551100;4551150;3259650;6813;NA
CRS3035RES100mN3259600E4551200;4551250;3259650;6515;NA
CRS3035RES100mN3259600E4551300;4551350;3259650;5234;NA
CRS3035RES100mN3259600E4551400;4551450;3259650;6280;NA
CRS3035RES100mN3259600E4551500;4551550;3259650;6017;NA
CRS3035RES100mN3259600E4551600;4551650;3259650;9165;NA
CRS3035RES100mN3259600E4551800;4551850;3259650;7291;NA
CRS3035RES100mN3259600E4551900;4551950;3259650;4517;NA
CRS3035RES100mN3259600E4552000;4552050;3259650;4278;NA
CRS3035RES100mN3259600E4552100;4552150;3259650;6026;NA
CRS3035RES100mN3259600E4552200;4552250;3259650;7519;NA
CRS3035RES100mN3259600E4552300;4552350;3259650;7155;NA
CRS3035RES100mN3259600E4552400;4552450;3259650;9460;NA
CRS3035RES100mN3259600E4552600;4552650;3259650;4268;NA
CRS3035RES100mN3259600E4552700;4552750;3259650;3526;NA
CRS3035RES100mN3259600E4552800;4552850;3259650;4495;NA
CRS3035RES100mN3259600E4552900;4552950;3259650;6229;NA
CRS3035RES100mN3259600E4553000;4553050;3259650;5133;NA
CRS3035RES100mN3259600E4553100;4553150;3259650;6152;NA
CRS3035RES100mN3259600E4553200;4553250;3259650;5670;NA
CRS3035RES100mN3259600E4553300;4553350;3259650;5965;NA
CRS3035RES100mN3259600E4553400;4553450;3259650;6945;NA
CRS3035RES100mN3259600E4553500;4553550;3259650;5584;NA
CRS3035RES100mN3259600E4553600;4553650;3259650;6399;NA
CRS3035RES100mN3259600E4553700;4553750;3259650;6565;NA
CRS3035RES100mN3259600E4563200;4563250;3259650;6654;NA
CRS3035RES100mN3259600E4563300;4563350;3259650;4870;NA
CRS3035RES100mN3259600E4563400;4563450;3259650;3961;NA
CRS3035RES100mN3259600E4563500;4563550;3259650;5680;NA
CRS3035RES100mN3259600E4563600;4563650;3259650;5716;NA
CRS3035RES100mN3259600E4563700;4563750;3259650;5906;NA
CRS3035RES100mN3259600E4563800;4563850;3259650;4667;NA
CRS3035RES100mN3259600E4563900;4563950;3259650;6013;NA
CRS3035RES100mN3259600E4564000;4564050;3259650;4749;NA
CRS3035RES100mN3259600E4564100;4564150;3259650;5562;NA
CRS3035RES100mN3259600E4564200;4564250;3259650;4240;NA
CRS3035RES100mN3259600E4564300;4564350;3259650;4872;NA
CRS3035RES100mN3259600E4564400;4564450;3259650;5670;NA
CRS3035RES100mN3259600E4564500;4564550;3259650;3828;NA
CRS3035RES100mN3259600E4564600;4564650;3259650;6494;NA
CRS3035RES100mN3259600E4564700;4564750;3259650;4343;NA
CRS3035RES100mN3259600E4567900;4567950;3259650;8494;NA
CRS3035RES100mN3259600E4568000;4568050;3259650;4871;NA
CRS3035RES100mN3259600E4568100;4568150;3259650;6132;NA
CRS3035RES100mN3259600E4568200;4568250;3259650;5614;NA
CRS3035RES100mN3259600E4568300;4568350;3259650;4967;NA
CRS3035RES100mN3259600E4568400;4568450;3259650;5879;NA
CRS3035RES100mN3259600E4568500;4568550;3259650;5864;NA
CRS3035RES100mN3259600E4568600;4568650;3259650;6486;NA
CRS3035RES100mN3259600E4568700;4568750;3259650;6486;NA
CRS3035RES100mN3259700E4534600;4534650;3259750;7345;NA
CRS3035RES100mN3259700E4549500;4549550;3259750;5591;NA
CRS3035RES100mN3259700E4551300;4551350;3259750;4670;NA
CRS3035RES100mN3259700E4551400;4551450;3259750;6718;NA
CRS3035RES100mN3259700E4551500;4551550;3259750;7273;NA
CRS3035RES100mN3259700E4551700;4551750;3259750;11333;NA
CRS3035RES100mN3259700E4551800;4551850;3259750;4223;NA
CRS3035RES100mN3259700E4551900;4551950;3259750;4562;NA
CRS3035RES100mN3259700E4552000;4552050;3259750;4597;NA
CRS3035RES100mN3259700E4552100;4552150;3259750;5863;NA
CRS3035RES100mN3259700E4552200;4552250;3259750;6075;NA
CRS3035RES100mN3259700E4552300;4552350;3259750;6363;NA
CRS3035RES100mN3259700E4552400;4552450;3259750;4763;NA
CRS3035RES100mN3259700E4552500;4552550;3259750;6008;NA
CRS3035RES100mN3259700E4552600;4552650;3259750;4586;NA
CRS3035RES100mN3259700E4552700;4552750;3259750;4620;NA
CRS3035RES100mN3259700E4552800;4552850;3259750;5042;NA
CRS3035RES100mN3259700E4552900;4552950;3259750;6534;NA
CRS3035RES100mN3259700E4553000;4553050;3259750;5009;NA
CRS3035RES100mN3259700E4553100;4553150;3259750;5595;NA
CRS3035RES100mN3259700E4553200;4553250;3259750;6571;NA
CRS3035RES100mN3259700E4553300;4553350;3259750;6909;NA
CRS3035RES100mN3259700E4553400;4553450;3259750;6651;NA
CRS3035RES100mN3259700E4553500;4553550;3259750;7085;NA
CRS3035RES100mN3259700E4553600;4553650;3259750;6031;NA
CRS3035RES100mN3259700E4553700;4553750;3259750;6731;NA
CRS3035RES100mN3259700E4563200;4563250;3259750;5520;NA
CRS3035RES100mN3259700E4563300;4563350;3259750;6363;NA
CRS3035RES100mN3259700E4563400;4563450;3259750;4870;NA
CRS3035RES100mN3259700E4563500;4563550;3259750;5148;NA
CRS3035RES100mN3259700E4563700;4563750;3259750;4865;NA
CRS3035RES100mN3259700E4563800;4563850;3259750;5432;NA
CRS3035RES100mN3259700E4563900;4563950;3259750;4612;NA
CRS3035RES100mN3259700E4564000;4564050;3259750;7343;NA
CRS3035RES100mN3259700E4564100;4564150;3259750;7282;NA
CRS3035RES100mN3259700E4564200;4564250;3259750;5687;NA
CRS3035RES100mN3259700E4564300;4564350;3259750;4943;NA
CRS3035RES100mN3259700E4564400;4564450;3259750;6042;NA
CRS3035RES100mN3259700E4564500;4564550;3259750;5277;NA
CRS3035RES100mN3259700E4564600;4564650;3259750;6353;NA
CRS3035RES100mN3259700E4564700;4564750;3259750;5229;NA
CRS3035RES100mN3259700E4564800;4564850;3259750;6065;NA
CRS3035RES100mN3259700E4564900;4564950;3259750;3619;NA
CRS3035RES100mN3259700E4565000;4565050;3259750;6841;NA
CRS3035RES100mN3259700E4567900;4567950;3259750;7078;NA
CRS3035RES100mN3259700E4568000;4568050;3259750;4848;NA
CRS3035RES100mN3259700E4568100;4568150;3259750;7363;NA
CRS3035RES100mN3259700E4568200;4568250;3259750;7941;NA
CRS3035RES100mN3259700E4568300;4568350;3259750;3650;NA
CRS3035RES100mN3259700E4568400;4568450;3259750;8335;NA
CRS3035RES100mN3259700E4568500;4568550;3259750;6102;NA
CRS3035RES100mN3259700E4568600;4568650;3259750;7818;NA
