GITTER_ID_100m;x_mp_100m;y_mp_100m;Insgesamt_Haushalte;1_Person;2_Personen;3_Personen;4_Personen;5_Personen;6_Personen_und_mehr
CRS3035RES100mN3272400E4565000;4565050;3272450;12;3;3;–;–;3;–
CRS3035RES100mN3272400E4565100;4565150;3272450;8;3;4;3;–;3;–
CRS3035RES100mN3272400E4565200;4565250;3272450;5;3;–;–;–;–;–
CRS3035RES100mN3272400E4565300;4565350;3272450;10;6;3;–;3;–;–
CRS3035RES100mN3272400E4565400;4565450;3272450;11;4;9;–;–;–;–
CRS3035RES100mN3272400E4565500;4565550;3272450;5;–;3;–;–;–;–
CRS3035RES100mN3272400E4565600;4565650;3272450;18;7;6;3;–;–;–
CRS3035RES100mN3272400E4565700;4565750;3272450;20;11;7;–;–;–;–
CRS3035RES100mN3272400E4565800;4565850;3272450;17;–;9;5;3;–;–
CRS3035RES100mN3272400E4566000;4566050;3272450;39;21;10;6;4;–;3
CRS3035RES100mN3272400E4566100;4566150;3272450;26;18;6;–;–;3;3
CRS3035RES100mN3272400E4566200;4566250;3272450;11;9;–;3;–;–;–
CRS3035RES100mN3272400E4566300;4566350;3272450;27;12;8;–;–;–;–
CRS3035RES100mN3272400E4567200;4567250;3272450;3;–;3;–;3;–;–
CRS3035RES100mN3272500E4533200;4533250;3272550;9;6;4;–;–;–;–
CRS3035RES100mN3272500E4533400;4533450;3272550;8;3;–;–;–;3;–
CRS3035RES100mN3272500E4533500;4533550;3272550;8;–;–;3;3;3;–
CRS3035RES100mN3272500E4533600;4533650;3272550;7;4;3;4;3;–;–
CRS3035RES100mN3272500E4535200;4535250;3272550;119;122;–;–;–;–;–
CRS3035RES100mN3272500E4535300;4535350;3272550;95;13;32;22;18;7;8
CRS3035RES100mN3272500E4535400;4535450;3272550;63;29;17;11;–;6;3
CRS3035RES100mN3272500E4535500;4535550;3272550;31;3;14;3;7;–;3
CRS3035RES100mN3272500E4535600;4535650;3272550;45;15;11;4;11;4;–
CRS3035RES100mN3272500E4535700;4535750;3272550;61;18;14;10;9;6;4
CRS3035RES100mN3272500E4535800;4535850;3272550;100;23;26;25;11;7;4
CRS3035RES100mN3272500E4535900;4535950;3272550;87;33;26;13;13;9;4
CRS3035RES100mN3272500E4536000;4536050;3272550;80;36;22;5;12;–;3
CRS3035RES100mN3272500E4536100;4536150;3272550;57;21;14;13;3;4;–
CRS3035RES100mN3272500E4536200;4536250;3272550;138;35;37;23;19;16;7
CRS3035RES100mN3272500E4536300;4536350;3272550;75;19;12;15;14;4;6
CRS3035RES100mN3272500E4536400;4536450;3272550;121;33;37;13;16;14;11
CRS3035RES100mN3272500E4537100;4537150;3272550;56;38;16;–;–;–;–
CRS3035RES100mN3272500E4537200;4537250;3272550;9;–;–;–;–;–;–
CRS3035RES100mN3272500E4537400;4537450;3272550;9;6;–;–;–;3;–
CRS3035RES100mN3272500E4537500;4537550;3272550;47;15;10;10;4;–;3
CRS3035RES100mN3272500E4537600;4537650;3272550;84;55;21;3;3;–;–
CRS3035RES100mN3272500E4537700;4537750;3272550;107;69;19;8;10;3;–
CRS3035RES100mN3272500E4537800;4537850;3272550;130;89;25;4;4;4;–
CRS3035RES100mN3272500E4537900;4537950;3272550;38;25;6;3;–;–;–
CRS3035RES100mN3272500E4538000;4538050;3272550;64;45;15;–;3;3;–
CRS3035RES100mN3272500E4538100;4538150;3272550;92;52;33;4;4;–;–
CRS3035RES100mN3272500E4538200;4538250;3272550;130;102;23;6;–;–;–
CRS3035RES100mN3272500E4538300;4538350;3272550;95;64;12;12;4;3;–
CRS3035RES100mN3272500E4538400;4538450;3272550;12;–;5;3;–;–;3
CRS3035RES100mN3272500E4538700;4538750;3272550;71;32;25;9;4;3;–
CRS3035RES100mN3272500E4538800;4538850;3272550;7;–;–;–;–;–;–
CRS3035RES100mN3272500E4538900;4538950;3272550;3;3;–;–;–;–;–
CRS3035RES100mN3272500E4541200;4541250;3272550;5;–;–;–;–;–;–
CRS3035RES100mN3272500E4541800;4541850;3272550;94;56;24;7;3;3;–
CRS3035RES100mN3272500E4541900;4541950;3272550;63;37;21;3;3;–;–
CRS3035RES100mN3272500E4542000;4542050;3272550;58;28;21;7;5;3;–
CRS3035RES100mN3272500E4542100;4542150;3272550;95;66;19;10;3;–;–
CRS3035RES100mN3272500E4542200;4542250;3272550;90;49;24;18;3;3;–
CRS3035RES100mN3272500E4542300;4542350;3272550;88;67;12;6;4;–;–
CRS3035RES100mN3272500E4542400;4542450;3272550;15;13;–;–;–;–;–
CRS3035RES100mN3272500E4542500;4542550;3272550;11;6;–;–;–;3;–
CRS3035RES100mN3272500E4542600;4542650;3272550;73;45;20;4;6;–;–
CRS3035RES100mN3272500E4542700;4542750;3272550;10;3;6;–;3;–;–
CRS3035RES100mN3272500E4542800;4542850;3272550;38;33;3;3;–;–;–
CRS3035RES100mN3272500E4542900;4542950;3272550;37;30;5;3;3;–;–
CRS3035RES100mN3272500E4543000;4543050;3272550;44;33;4;4;–;–;–
CRS3035RES100mN3272500E4543100;4543150;3272550;23;13;7;–;–;3;–
CRS3035RES100mN3272500E4543200;4543250;3272550;5;–;–;–;–;–;–
CRS3035RES100mN3272500E4543300;4543350;3272550;13;8;3;3;3;–;–
CRS3035RES100mN3272500E4543400;4543450;3272550;61;46;8;5;–;–;–
CRS3035RES100mN3272500E4543500;4543550;3272550;27;23;3;–;–;–;3
CRS3035RES100mN3272500E4543600;4543650;3272550;101;47;27;10;10;4;3
CRS3035RES100mN3272500E4543700;4543750;3272550;195;159;23;10;4;5;–
CRS3035RES100mN3272500E4543800;4543850;3272550;25;18;6;3;–;–;–
CRS3035RES100mN3272500E4543900;4543950;3272550;13;9;3;–;3;–;–
CRS3035RES100mN3272500E4544000;4544050;3272550;47;30;9;7;3;–;3
CRS3035RES100mN3272500E4544100;4544150;3272550;104;51;22;12;8;5;5
CRS3035RES100mN3272500E4544200;4544250;3272550;170;96;34;21;15;7;–
CRS3035RES100mN3272500E4544300;4544350;3272550;130;78;22;9;15;3;3
CRS3035RES100mN3272500E4544400;4544450;3272550;93;56;13;12;11;3;–
CRS3035RES100mN3272500E4544500;4544550;3272550;265;196;34;22;9;–;3
CRS3035RES100mN3272500E4544600;4544650;3272550;97;51;31;7;6;–;3
CRS3035RES100mN3272500E4544700;4544750;3272550;81;45;18;15;3;–;3
CRS3035RES100mN3272500E4544900;4544950;3272550;144;98;18;15;11;4;–
CRS3035RES100mN3272500E4545100;4545150;3272550;103;70;13;12;3;–;–
CRS3035RES100mN3272500E4545200;4545250;3272550;246;159;38;20;19;4;–
CRS3035RES100mN3272500E4545300;4545350;3272550;120;64;31;15;5;–;–
CRS3035RES100mN3272500E4545400;4545450;3272550;101;57;19;11;12;5;4
CRS3035RES100mN3272500E4545500;4545550;3272550;139;112;9;9;4;3;–
CRS3035RES100mN3272500E4545600;4545650;3272550;83;59;15;3;–;–;–
CRS3035RES100mN3272500E4545700;4545750;3272550;154;126;21;4;3;3;4
CRS3035RES100mN3272500E4545800;4545850;3272550;138;99;17;8;7;–;–
CRS3035RES100mN3272500E4545900;4545950;3272550;26;20;5;–;–;–;–
CRS3035RES100mN3272500E4546000;4546050;3272550;133;86;35;8;8;3;–
CRS3035RES100mN3272500E4546100;4546150;3272550;157;94;38;17;7;3;–
CRS3035RES100mN3272500E4547100;4547150;3272550;62;57;3;3;3;–;–
CRS3035RES100mN3272500E4547200;4547250;3272550;10;7;–;4;–;–;3
CRS3035RES100mN3272500E4547300;4547350;3272550;600;523;70;3;3;3;3
CRS3035RES100mN3272500E4547400;4547450;3272550;64;35;13;8;6;3;–
CRS3035RES100mN3272500E4547500;4547550;3272550;23;15;3;–;–;–;–
CRS3035RES100mN3272500E4547600;4547650;3272550;14;5;5;–;–;–;4
CRS3035RES100mN3272500E4547700;4547750;3272550;4;3;–;–;3;–;–
CRS3035RES100mN3272500E4550400;4550450;3272550;13;5;3;–;–;–;–
CRS3035RES100mN3272500E4550800;4550850;3272550;27;24;–;–;–;–;–
CRS3035RES100mN3272500E4550900;4550950;3272550;124;66;30;11;10;4;3
CRS3035RES100mN3272500E4551000;4551050;3272550;15;15;–;–;–;–;–
CRS3035RES100mN3272500E4551200;4551250;3272550;17;6;7;3;3;–;–
CRS3035RES100mN3272500E4551300;4551350;3272550;27;6;11;5;6;3;–
CRS3035RES100mN3272500E4551500;4551550;3272550;34;22;9;6;–;3;3
CRS3035RES100mN3272500E4551600;4551650;3272550;15;4;3;–;–;–;3
CRS3035RES100mN3272500E4551800;4551850;3272550;175;159;14;–;–;–;3
CRS3035RES100mN3272500E4551900;4551950;3272550;146;113;25;3;4;–;–
CRS3035RES100mN3272500E4552100;4552150;3272550;120;70;38;6;–;–;–
CRS3035RES100mN3272500E4552200;4552250;3272550;131;79;36;7;7;3;–
CRS3035RES100mN3272500E4552400;4552450;3272550;14;8;5;–;–;3;3
CRS3035RES100mN3272500E4552500;4552550;3272550;31;19;7;–;3;–;–
CRS3035RES100mN3272500E4552800;4552850;3272550;4;–;4;–;–;–;–
CRS3035RES100mN3272500E4552900;4552950;3272550;19;17;–;–;–;–;–
CRS3035RES100mN3272500E4553000;4553050;3272550;60;35;7;19;–;–;–
CRS3035RES100mN3272500E4553400;4553450;3272550;141;98;36;4;3;–;–
CRS3035RES100mN3272500E4553600;4553650;3272550;110;37;26;17;19;10;4
CRS3035RES100mN3272500E4553700;4553750;3272550;214;90;60;17;27;14;3
CRS3035RES100mN3272500E4553800;4553850;3272550;136;105;32;–;–;–;–
CRS3035RES100mN3272500E4553900;4553950;3272550;91;86;4;3;–;–;–
CRS3035RES100mN3272500E4554000;4554050;3272550;26;24;3;–;–;–;–
CRS3035RES100mN3272500E4554200;4554250;3272550;90;49;23;9;3;3;–
CRS3035RES100mN3272500E4554300;4554350;3272550;431;320;54;32;21;–;–
CRS3035RES100mN3272500E4554500;4554550;3272550;45;20;20;3;–;–;–
CRS3035RES100mN3272500E4554600;4554650;3272550;164;82;55;15;6;3;–
CRS3035RES100mN3272500E4554700;4554750;3272550;63;46;15;–;–;–;3
CRS3035RES100mN3272500E4554800;4554850;3272550;98;71;13;11;5;–;–
CRS3035RES100mN3272500E4554900;4554950;3272550;177;139;16;16;4;–;–
CRS3035RES100mN3272500E4555000;4555050;3272550;97;64;17;9;3;–;3
CRS3035RES100mN3272500E4555100;4555150;3272550;102;56;26;11;8;–;–
CRS3035RES100mN3272500E4555200;4555250;3272550;189;143;22;8;6;3;5
CRS3035RES100mN3272500E4555300;4555350;3272550;170;113;37;16;4;–;–
CRS3035RES100mN3272500E4555400;4555450;3272550;154;116;27;7;3;–;3
CRS3035RES100mN3272500E4555500;4555550;3272550;158;127;23;–;4;–;6
CRS3035RES100mN3272500E4555600;4555650;3272550;147;109;22;7;5;–;3
CRS3035RES100mN3272500E4555700;4555750;3272550;205;150;35;12;3;–;3
CRS3035RES100mN3272500E4555800;4555850;3272550;146;110;26;10;8;–;3
CRS3035RES100mN3272500E4555900;4555950;3272550;160;104;38;8;8;–;3
CRS3035RES100mN3272500E4556000;4556050;3272550;122;97;14;4;4;–;3
CRS3035RES100mN3272500E4556100;4556150;3272550;134;92;15;14;11;3;–
CRS3035RES100mN3272500E4556200;4556250;3272550;216;165;34;13;4;–;–
CRS3035RES100mN3272500E4556300;4556350;3272550;251;192;30;17;5;–;3
CRS3035RES100mN3272500E4556400;4556450;3272550;127;94;23;10;–;–;3
CRS3035RES100mN3272500E4556500;4556550;3272550;150;102;34;13;4;–;–
CRS3035RES100mN3272500E4556600;4556650;3272550;193;129;44;14;8;–;3
CRS3035RES100mN3272500E4556700;4556750;3272550;39;21;3;3;5;–;–
CRS3035RES100mN3272500E4556800;4556850;3272550;21;18;–;–;–;–;–
CRS3035RES100mN3272500E4556900;4556950;3272550;194;115;43;16;10;4;4
CRS3035RES100mN3272500E4557000;4557050;3272550;89;51;28;6;3;–;–
CRS3035RES100mN3272500E4557300;4557350;3272550;85;42;26;8;6;3;–
CRS3035RES100mN3272500E4557500;4557550;3272550;123;46;46;15;12;3;3
CRS3035RES100mN3272500E4557600;4557650;3272550;41;22;16;4;–;–;–
CRS3035RES100mN3272500E4558100;4558150;3272550;458;446;13;–;–;–;–
CRS3035RES100mN3272500E4558600;4558650;3272550;51;29;13;6;3;–;–
CRS3035RES100mN3272500E4558700;4558750;3272550;59;40;11;8;7;–;–
CRS3035RES100mN3272500E4558800;4558850;3272550;91;70;14;4;6;–;–
CRS3035RES100mN3272500E4558900;4558950;3272550;145;88;31;13;6;5;6
CRS3035RES100mN3272500E4559000;4559050;3272550;219;180;30;7;3;–;–
CRS3035RES100mN3272500E4559100;4559150;3272550;26;17;4;3;–;–;–
CRS3035RES100mN3272500E4559200;4559250;3272550;111;68;19;8;9;5;3
CRS3035RES100mN3272500E4559300;4559350;3272550;38;31;4;3;3;–;–
CRS3035RES100mN3272500E4559400;4559450;3272550;38;28;5;3;3;–;–
CRS3035RES100mN3272500E4559500;4559550;3272550;41;26;6;7;5;–;3
CRS3035RES100mN3272500E4559600;4559650;3272550;22;13;3;4;3;–;3
CRS3035RES100mN3272500E4559700;4559750;3272550;34;23;8;3;–;–;–
CRS3035RES100mN3272500E4559800;4559850;3272550;283;119;79;31;33;14;6
CRS3035RES100mN3272500E4559900;4559950;3272550;21;6;10;–;3;–;–
CRS3035RES100mN3272500E4560000;4560050;3272550;50;37;14;–;–;–;–
CRS3035RES100mN3272500E4561600;4561650;3272550;4;3;–;–;–;–;–
CRS3035RES100mN3272500E4561700;4561750;3272550;3;–;3;–;–;–;–
CRS3035RES100mN3272500E4561800;4561850;3272550;10;7;3;–;3;–;–
CRS3035RES100mN3272500E4561900;4561950;3272550;14;4;4;–;–;–;–
CRS3035RES100mN3272500E4562000;4562050;3272550;11;8;–;–;–;–;–
CRS3035RES100mN3272500E4562100;4562150;3272550;15;10;–;3;3;–;–
CRS3035RES100mN3272500E4562200;4562250;3272550;41;19;16;5;3;–;–
CRS3035RES100mN3272500E4562300;4562350;3272550;7;3;–;3;–;–;–
CRS3035RES100mN3272500E4563800;4563850;3272550;38;10;14;8;–;3;–
CRS3035RES100mN3272500E4563900;4563950;3272550;26;9;4;6;3;–;–
CRS3035RES100mN3272500E4564000;4564050;3272550;7;–;5;–;–;–;–
CRS3035RES100mN3272500E4564100;4564150;3272550;6;3;3;3;–;–;–
CRS3035RES100mN3272500E4564200;4564250;3272550;8;–;–;–;–;–;–
CRS3035RES100mN3272500E4564300;4564350;3272550;25;15;11;–;–;3;3
CRS3035RES100mN3272500E4564400;4564450;3272550;21;12;4;4;–;–;–
CRS3035RES100mN3272500E4564500;4564550;3272550;55;25;18;7;3;–;3
CRS3035RES100mN3272500E4564600;4564650;3272550;24;6;8;3;3;–;–
CRS3035RES100mN3272500E4564700;4564750;3272550;19;9;9;3;–;–;–
CRS3035RES100mN3272500E4564800;4564850;3272550;13;5;3;–;4;–;–
CRS3035RES100mN3272500E4564900;4564950;3272550;43;38;3;–;–;–;–
CRS3035RES100mN3272500E4565000;4565050;3272550;6;–;–;–;–;–;–
CRS3035RES100mN3272500E4565100;4565150;3272550;13;5;3;3;–;–;–
CRS3035RES100mN3272500E4565200;4565250;3272550;17;4;8;–;–;3;–
CRS3035RES100mN3272500E4565300;4565350;3272550;12;3;4;4;–;–;–
CRS3035RES100mN3272500E4565400;4565450;3272550;5;–;–;–;–;–;–
CRS3035RES100mN3272500E4565500;4565550;3272550;11;–;6;4;3;3;–
CRS3035RES100mN3272500E4565600;4565650;3272550;9;6;–;–;–;3;–
CRS3035RES100mN3272500E4565700;4565750;3272550;23;10;6;4;–;–;–
CRS3035RES100mN3272500E4565800;4565850;3272550;23;4;7;3;7;–;3
CRS3035RES100mN3272500E4565900;4565950;3272550;9;–;5;3;–;–;–
CRS3035RES100mN3272500E4566000;4566050;3272550;36;12;12;12;–;–;–
CRS3035RES100mN3272500E4566100;4566150;3272550;80;45;24;9;3;–;–
CRS3035RES100mN3272500E4566200;4566250;3272550;56;33;13;7;4;3;–
CRS3035RES100mN3272500E4566300;4566350;3272550;40;33;4;4;–;–;–
CRS3035RES100mN3272500E4566800;4566850;3272550;6;–;–;–;3;–;–
CRS3035RES100mN3272500E4566900;4566950;3272550;13;4;4;4;5;–;–
CRS3035RES100mN3272500E4567000;4567050;3272550;8;–;–;–;5;–;–
CRS3035RES100mN3272500E4567100;4567150;3272550;10;3;7;–;3;–;–
CRS3035RES100mN3272500E4567200;4567250;3272550;12;7;4;3;–;–;–
CRS3035RES100mN3272600E4533200;4533250;3272650;9;3;5;–;–;–;3
CRS3035RES100mN3272600E4533300;4533350;3272650;12;3;4;–;3;–;–
CRS3035RES100mN3272600E4533400;4533450;3272650;12;4;–;5;3;3;–
CRS3035RES100mN3272600E4533500;4533550;3272650;11;–;3;6;3;–;–
CRS3035RES100mN3272600E4533600;4533650;3272650;15;–;5;7;–;–;–
CRS3035RES100mN3272600E4534600;4534650;3272650;4;3;5;–;–;–;–
CRS3035RES100mN3272600E4535200;4535250;3272650;58;23;21;5;3;3;–
CRS3035RES100mN3272600E4535300;4535350;3272650;42;19;12;4;8;–;–
CRS3035RES100mN3272600E4535400;4535450;3272650;113;34;34;33;8;3;–
CRS3035RES100mN3272600E4535500;4535550;3272650;57;29;22;4;3;–;–
CRS3035RES100mN3272600E4535700;4535750;3272650;127;36;42;15;18;9;5
CRS3035RES100mN3272600E4535800;4535850;3272650;84;26;27;12;7;6;6
CRS3035RES100mN3272600E4535900;4535950;3272650;195;92;46;14;24;11;7
CRS3035RES100mN3272600E4536000;4536050;3272650;139;64;21;15;16;11;10
CRS3035RES100mN3272600E4536100;4536150;3272650;101;34;24;13;15;5;3
CRS3035RES100mN3272600E4536200;4536250;3272650;60;28;17;11;5;3;–
CRS3035RES100mN3272600E4536300;4536350;3272650;23;9;4;–;4;4;–
CRS3035RES100mN3272600E4536400;4536450;3272650;126;29;44;22;20;4;3
CRS3035RES100mN3272600E4536500;4536550;3272650;52;9;16;5;13;5;–
CRS3035RES100mN3272600E4537300;4537350;3272650;30;27;3;–;–;–;–
CRS3035RES100mN3272600E4537400;4537450;3272650;60;39;15;3;5;–;–
CRS3035RES100mN3272600E4537500;4537550;3272650;38;15;8;8;–;5;–
CRS3035RES100mN3272600E4537700;4537750;3272650;84;43;24;3;4;4;–
CRS3035RES100mN3272600E4537800;4537850;3272650;124;81;26;11;6;4;–
CRS3035RES100mN3272600E4537900;4537950;3272650;58;41;3;7;3;–;3
CRS3035RES100mN3272600E4538000;4538050;3272650;103;78;22;9;3;–;–
CRS3035RES100mN3272600E4538100;4538150;3272650;140;88;30;15;5;3;–
CRS3035RES100mN3272600E4538200;4538250;3272650;125;71;40;14;3;–;–
CRS3035RES100mN3272600E4538300;4538350;3272650;79;50;22;–;5;–;–
CRS3035RES100mN3272600E4538400;4538450;3272650;8;–;6;–;7;–;–
CRS3035RES100mN3272600E4538700;4538750;3272650;7;–;6;3;3;–;–
CRS3035RES100mN3272600E4538800;4538850;3272650;36;12;9;4;8;–;–
CRS3035RES100mN3272600E4541700;4541750;3272650;20;11;3;3;3;–;–
CRS3035RES100mN3272600E4541800;4541850;3272650;9;7;–;4;–;–;–
CRS3035RES100mN3272600E4541900;4541950;3272650;52;36;7;5;3;3;–
CRS3035RES100mN3272600E4542000;4542050;3272650;86;53;22;6;3;–;–
CRS3035RES100mN3272600E4542100;4542150;3272650;98;61;24;6;3;–;–
CRS3035RES100mN3272600E4542200;4542250;3272650;185;116;34;13;17;3;–
CRS3035RES100mN3272600E4542300;4542350;3272650;61;49;8;–;6;–;–
CRS3035RES100mN3272600E4542400;4542450;3272650;35;27;–;4;–;–;–
CRS3035RES100mN3272600E4542500;4542550;3272650;33;22;9;–;3;–;–
CRS3035RES100mN3272600E4542600;4542650;3272650;3;–;–;–;–;–;–
CRS3035RES100mN3272600E4542800;4542850;3272650;82;70;9;3;3;–;–
CRS3035RES100mN3272600E4542900;4542950;3272650;17;15;3;–;3;–;–
CRS3035RES100mN3272600E4543000;4543050;3272650;38;22;4;4;4;–;–
CRS3035RES100mN3272600E4543100;4543150;3272650;38;23;12;4;–;–;–
CRS3035RES100mN3272600E4543200;4543250;3272650;65;42;11;4;7;–;–
CRS3035RES100mN3272600E4543300;4543350;3272650;114;83;17;8;3;–;–
CRS3035RES100mN3272600E4543400;4543450;3272650;70;56;7;5;3;–;–
CRS3035RES100mN3272600E4543500;4543550;3272650;70;41;14;3;5;3;–
CRS3035RES100mN3272600E4543600;4543650;3272650;167;100;46;7;10;–;3
CRS3035RES100mN3272600E4543700;4543750;3272650;127;92;23;9;3;–;–
CRS3035RES100mN3272600E4543900;4543950;3272650;87;59;20;3;5;–;–
CRS3035RES100mN3272600E4544000;4544050;3272650;144;73;44;11;8;4;–
CRS3035RES100mN3272600E4544100;4544150;3272650;129;75;32;11;9;6;4
CRS3035RES100mN3272600E4544200;4544250;3272650;176;91;42;11;19;8;4
CRS3035RES100mN3272600E4544300;4544350;3272650;49;29;10;3;3;–;–
CRS3035RES100mN3272600E4544400;4544450;3272650;185;93;54;25;8;6;–
CRS3035RES100mN3272600E4544500;4544550;3272650;149;80;27;22;12;4;5
CRS3035RES100mN3272600E4544600;4544650;3272650;71;51;8;8;5;–;3
CRS3035RES100mN3272600E4544700;4544750;3272650;155;102;23;16;8;–;3
CRS3035RES100mN3272600E4544800;4544850;3272650;124;78;32;12;3;–;–
CRS3035RES100mN3272600E4544900;4544950;3272650;162;105;27;15;11;3;4
CRS3035RES100mN3272600E4545000;4545050;3272650;122;93;15;6;3;5;–
CRS3035RES100mN3272600E4545100;4545150;3272650;80;45;19;6;10;3;–
CRS3035RES100mN3272600E4545200;4545250;3272650;153;105;21;11;5;9;3
CRS3035RES100mN3272600E4545300;4545350;3272650;27;17;–;4;3;–;3
CRS3035RES100mN3272600E4545400;4545450;3272650;78;50;15;6;3;3;–
CRS3035RES100mN3272600E4545500;4545550;3272650;13;8;3;3;–;3;–
CRS3035RES100mN3272600E4545800;4545850;3272650;113;81;27;5;3;–;–
CRS3035RES100mN3272600E4545900;4545950;3272650;60;54;6;3;3;–;–
CRS3035RES100mN3272600E4546000;4546050;3272650;84;67;8;9;–;–;–
CRS3035RES100mN3272600E4546100;4546150;3272650;121;68;28;13;6;3;3
CRS3035RES100mN3272600E4546200;4546250;3272650;65;34;18;7;3;3;–
CRS3035RES100mN3272600E4546300;4546350;3272650;65;45;14;4;3;–;–
CRS3035RES100mN3272600E4547100;4547150;3272650;18;7;10;3;3;3;–
CRS3035RES100mN3272600E4547200;4547250;3272650;84;71;10;4;–;–;–
CRS3035RES100mN3272600E4547300;4547350;3272650;51;45;10;–;–;–;–
CRS3035RES100mN3272600E4547400;4547450;3272650;103;35;30;18;12;7;–
CRS3035RES100mN3272600E4547500;4547550;3272650;58;47;10;–;–;–;–
CRS3035RES100mN3272600E4547600;4547650;3272650;15;9;3;–;–;–;–
CRS3035RES100mN3272600E4547700;4547750;3272650;66;39;10;8;7;3;3
CRS3035RES100mN3272600E4547800;4547850;3272650;11;3;7;–;3;–;–
CRS3035RES100mN3272600E4547900;4547950;3272650;11;–;–;–;–;–;–
CRS3035RES100mN3272600E4550300;4550350;3272650;19;16;3;4;–;–;–
CRS3035RES100mN3272600E4550400;4550450;3272650;13;9;–;–;–;–;–
CRS3035RES100mN3272600E4550500;4550550;3272650;14;11;–;3;–;–;–
CRS3035RES100mN3272600E4550700;4550750;3272650;18;18;–;–;–;–;–
CRS3035RES100mN3272600E4550800;4550850;3272650;41;31;8;3;–;–;–
CRS3035RES100mN3272600E4550900;4550950;3272650;64;37;18;7;3;3;–
CRS3035RES100mN3272600E4551200;4551250;3272650;81;58;7;5;–;4;3
CRS3035RES100mN3272600E4551300;4551350;3272650;26;16;5;3;4;–;3
CRS3035RES100mN3272600E4551400;4551450;3272650;8;3;–;3;–;3;–
CRS3035RES100mN3272600E4551500;4551550;3272650;23;14;5;3;–;–;3
CRS3035RES100mN3272600E4551800;4551850;3272650;114;106;6;–;–;–;–
CRS3035RES100mN3272600E4551900;4551950;3272650;22;23;–;3;–;–;–
CRS3035RES100mN3272600E4552000;4552050;3272650;64;53;6;3;3;–;–
CRS3035RES100mN3272600E4552200;4552250;3272650;238;189;35;7;6;3;–
CRS3035RES100mN3272600E4552300;4552350;3272650;222;138;60;16;7;3;–
CRS3035RES100mN3272600E4552700;4552750;3272650;18;8;8;–;–;–;–
CRS3035RES100mN3272600E4552800;4552850;3272650;9;–;–;–;–;–;–
CRS3035RES100mN3272600E4553100;4553150;3272650;35;32;5;–;–;–;–
CRS3035RES100mN3272600E4553300;4553350;3272650;114;79;21;9;6;–;–
