GITTER_ID_100m;x_mp_100m;y_mp_100m;Durchschnittsalter;werterlaeuternde_Zeichen
CRS3035RES100mN3273800E4565600;4565650;3273850;4994;NA
CRS3035RES100mN3273800E4565700;4565750;3273850;5799;NA
CRS3035RES100mN3273800E4565800;4565850;3273850;4983;NA
CRS3035RES100mN3273800E4565900;4565950;3273850;4463;NA
CRS3035RES100mN3273800E4566000;4566050;3273850;4583;NA
CRS3035RES100mN3273800E4566100;4566150;3273850;3956;NA
CRS3035RES100mN3273800E4566200;4566250;3273850;4540;NA
CRS3035RES100mN3273800E4566300;4566350;3273850;5035;NA
CRS3035RES100mN3273800E4566400;4566450;3273850;4280;NA
CRS3035RES100mN3273800E4566500;4566550;3273850;4781;NA
CRS3035RES100mN3273800E4566600;4566650;3273850;5652;NA
CRS3035RES100mN3273800E4566700;4566750;3273850;5038;NA
CRS3035RES100mN3273800E4566800;4566850;3273850;4806;NA
CRS3035RES100mN3273800E4566900;4566950;3273850;3674;NA
CRS3035RES100mN3273800E4567000;4567050;3273850;4667;NA
CRS3035RES100mN3273800E4567100;4567150;3273850;4768;NA
CRS3035RES100mN3273800E4567200;4567250;3273850;4927;NA
CRS3035RES100mN3273800E4567300;4567350;3273850;4347;NA
CRS3035RES100mN3273800E4567400;4567450;3273850;3895;NA
CRS3035RES100mN3273800E4567500;4567550;3273850;3323;NA
CRS3035RES100mN3273800E4567600;4567650;3273850;4851;NA
CRS3035RES100mN3273800E4567700;4567750;3273850;4482;NA
CRS3035RES100mN3273800E4567800;4567850;3273850;2665;NA
CRS3035RES100mN3273900E4533800;4533850;3273950;4546;NA
CRS3035RES100mN3273900E4533900;4533950;3273950;3690;NA
CRS3035RES100mN3273900E4534000;4534050;3273950;3160;NA
CRS3035RES100mN3273900E4534100;4534150;3273950;4384;NA
CRS3035RES100mN3273900E4534200;4534250;3273950;4527;NA
CRS3035RES100mN3273900E4534300;4534350;3273950;4244;NA
CRS3035RES100mN3273900E4534400;4534450;3273950;5450;NA
CRS3035RES100mN3273900E4534500;4534550;3273950;5095;NA
CRS3035RES100mN3273900E4534600;4534650;3273950;5583;NA
CRS3035RES100mN3273900E4534700;4534750;3273950;4482;NA
CRS3035RES100mN3273900E4534800;4534850;3273950;4383;NA
CRS3035RES100mN3273900E4534900;4534950;3273950;4581;NA
CRS3035RES100mN3273900E4535000;4535050;3273950;4717;NA
CRS3035RES100mN3273900E4535100;4535150;3273950;4459;NA
CRS3035RES100mN3273900E4535200;4535250;3273950;4684;NA
CRS3035RES100mN3273900E4535300;4535350;3273950;4147;NA
CRS3035RES100mN3273900E4535400;4535450;3273950;4135;NA
CRS3035RES100mN3273900E4535500;4535550;3273950;4437;NA
CRS3035RES100mN3273900E4536600;4536650;3273950;5114;NA
CRS3035RES100mN3273900E4537200;4537250;3273950;6583;NA
CRS3035RES100mN3273900E4537300;4537350;3273950;5363;NA
CRS3035RES100mN3273900E4537400;4537450;3273950;4402;NA
CRS3035RES100mN3273900E4537500;4537550;3273950;4368;NA
CRS3035RES100mN3273900E4537600;4537650;3273950;4698;NA
CRS3035RES100mN3273900E4537700;4537750;3273950;5356;NA
CRS3035RES100mN3273900E4537800;4537850;3273950;4487;NA
CRS3035RES100mN3273900E4537900;4537950;3273950;4445;NA
CRS3035RES100mN3273900E4538000;4538050;3273950;4597;NA
CRS3035RES100mN3273900E4538200;4538250;3273950;3678;NA
CRS3035RES100mN3273900E4538300;4538350;3273950;4325;NA
CRS3035RES100mN3273900E4538400;4538450;3273950;4091;NA
CRS3035RES100mN3273900E4538500;4538550;3273950;5860;NA
CRS3035RES100mN3273900E4538900;4538950;3273950;3867;NA
CRS3035RES100mN3273900E4544600;4544650;3273950;4234;NA
CRS3035RES100mN3273900E4544700;4544750;3273950;4064;NA
CRS3035RES100mN3273900E4544800;4544850;3273950;4508;NA
CRS3035RES100mN3273900E4544900;4544950;3273950;4409;NA
CRS3035RES100mN3273900E4545000;4545050;3273950;4635;NA
CRS3035RES100mN3273900E4545100;4545150;3273950;4270;NA
CRS3035RES100mN3273900E4545200;4545250;3273950;4301;NA
CRS3035RES100mN3273900E4545900;4545950;3273950;3348;NA
CRS3035RES100mN3273900E4546000;4546050;3273950;3987;NA
CRS3035RES100mN3273900E4546100;4546150;3273950;3351;NA
CRS3035RES100mN3273900E4546500;4546550;3273950;3407;NA
CRS3035RES100mN3273900E4546600;4546650;3273950;3963;NA
CRS3035RES100mN3273900E4546700;4546750;3273950;3467;NA
CRS3035RES100mN3273900E4546800;4546850;3273950;3456;NA
CRS3035RES100mN3273900E4546900;4546950;3273950;4078;NA
CRS3035RES100mN3273900E4547100;4547150;3273950;3970;NA
CRS3035RES100mN3273900E4547200;4547250;3273950;2624;NA
CRS3035RES100mN3273900E4547300;4547350;3273950;3624;NA
CRS3035RES100mN3273900E4547400;4547450;3273950;3509;NA
CRS3035RES100mN3273900E4547500;4547550;3273950;4126;NA
CRS3035RES100mN3273900E4547600;4547650;3273950;3746;NA
CRS3035RES100mN3273900E4547700;4547750;3273950;3824;NA
CRS3035RES100mN3273900E4547900;4547950;3273950;4057;NA
CRS3035RES100mN3273900E4548200;4548250;3273950;4045;NA
CRS3035RES100mN3273900E4548300;4548350;3273950;3728;NA
CRS3035RES100mN3273900E4548400;4548450;3273950;4038;NA
CRS3035RES100mN3273900E4548500;4548550;3273950;4051;NA
CRS3035RES100mN3273900E4548600;4548650;3273950;2973;NA
CRS3035RES100mN3273900E4548900;4548950;3273950;5091;NA
CRS3035RES100mN3273900E4549000;4549050;3273950;2817;NA
CRS3035RES100mN3273900E4549100;4549150;3273950;3252;NA
CRS3035RES100mN3273900E4549200;4549250;3273950;3861;NA
CRS3035RES100mN3273900E4549600;4549650;3273950;2999;NA
CRS3035RES100mN3273900E4549700;4549750;3273950;3347;NA
CRS3035RES100mN3273900E4549800;4549850;3273950;3172;NA
CRS3035RES100mN3273900E4550400;4550450;3273950;4745;NA
CRS3035RES100mN3273900E4550600;4550650;3273950;4067;NA
CRS3035RES100mN3273900E4550700;4550750;3273950;4087;NA
CRS3035RES100mN3273900E4550800;4550850;3273950;3313;NA
CRS3035RES100mN3273900E4550900;4550950;3273950;3398;NA
CRS3035RES100mN3273900E4551000;4551050;3273950;3935;NA
CRS3035RES100mN3273900E4551100;4551150;3273950;3630;NA
CRS3035RES100mN3273900E4551200;4551250;3273950;3815;NA
CRS3035RES100mN3273900E4551300;4551350;3273950;3550;NA
CRS3035RES100mN3273900E4551400;4551450;3273950;4921;NA
CRS3035RES100mN3273900E4551500;4551550;3273950;3571;NA
CRS3035RES100mN3273900E4551600;4551650;3273950;4032;NA
CRS3035RES100mN3273900E4551700;4551750;3273950;3955;NA
CRS3035RES100mN3273900E4551800;4551850;3273950;3905;NA
CRS3035RES100mN3273900E4552100;4552150;3273950;3675;NA
CRS3035RES100mN3273900E4552200;4552250;3273950;3415;NA
CRS3035RES100mN3273900E4552300;4552350;3273950;3859;NA
CRS3035RES100mN3273900E4552400;4552450;3273950;4295;NA
CRS3035RES100mN3273900E4552500;4552550;3273950;3809;NA
CRS3035RES100mN3273900E4552700;4552750;3273950;3830;NA
CRS3035RES100mN3273900E4552800;4552850;3273950;3871;NA
CRS3035RES100mN3273900E4552900;4552950;3273950;5298;NA
CRS3035RES100mN3273900E4553000;4553050;3273950;3934;NA
CRS3035RES100mN3273900E4553100;4553150;3273950;3684;NA
CRS3035RES100mN3273900E4553200;4553250;3273950;5405;NA
CRS3035RES100mN3273900E4553500;4553550;3273950;5334;NA
CRS3035RES100mN3273900E4553600;4553650;3273950;4103;NA
CRS3035RES100mN3273900E4554500;4554550;3273950;3087;NA
CRS3035RES100mN3273900E4554600;4554650;3273950;4042;NA
CRS3035RES100mN3273900E4554700;4554750;3273950;5188;NA
CRS3035RES100mN3273900E4554800;4554850;3273950;4420;NA
CRS3035RES100mN3273900E4554900;4554950;3273950;4837;NA
CRS3035RES100mN3273900E4555000;4555050;3273950;4119;NA
CRS3035RES100mN3273900E4555100;4555150;3273950;3836;NA
CRS3035RES100mN3273900E4555200;4555250;3273950;3435;NA
CRS3035RES100mN3273900E4555300;4555350;3273950;3504;NA
CRS3035RES100mN3273900E4555400;4555450;3273950;2931;NA
CRS3035RES100mN3273900E4555500;4555550;3273950;3363;NA
CRS3035RES100mN3273900E4555600;4555650;3273950;3076;NA
CRS3035RES100mN3273900E4555700;4555750;3273950;2813;NA
CRS3035RES100mN3273900E4556200;4556250;3273950;5364;NA
CRS3035RES100mN3273900E4556300;4556350;3273950;5331;NA
CRS3035RES100mN3273900E4556400;4556450;3273950;4295;NA
CRS3035RES100mN3273900E4556600;4556650;3273950;4674;NA
CRS3035RES100mN3273900E4556700;4556750;3273950;4628;NA
CRS3035RES100mN3273900E4556800;4556850;3273950;4912;NA
CRS3035RES100mN3273900E4556900;4556950;3273950;3218;NA
CRS3035RES100mN3273900E4557000;4557050;3273950;4247;NA
CRS3035RES100mN3273900E4557100;4557150;3273950;3263;NA
CRS3035RES100mN3273900E4557200;4557250;3273950;6272;NA
CRS3035RES100mN3273900E4557300;4557350;3273950;3662;NA
CRS3035RES100mN3273900E4557400;4557450;3273950;4122;NA
CRS3035RES100mN3273900E4557700;4557750;3273950;3190;NA
CRS3035RES100mN3273900E4559000;4559050;3273950;3145;NA
CRS3035RES100mN3273900E4559100;4559150;3273950;3737;NA
CRS3035RES100mN3273900E4559200;4559250;3273950;4562;NA
CRS3035RES100mN3273900E4559300;4559350;3273950;5465;NA
CRS3035RES100mN3273900E4560300;4560350;3273950;2570;NA
CRS3035RES100mN3273900E4560400;4560450;3273950;5713;NA
CRS3035RES100mN3273900E4560500;4560550;3273950;4341;NA
CRS3035RES100mN3273900E4560600;4560650;3273950;4387;NA
CRS3035RES100mN3273900E4560700;4560750;3273950;5389;NA
CRS3035RES100mN3273900E4560800;4560850;3273950;4958;NA
CRS3035RES100mN3273900E4561200;4561250;3273950;4275;NA
CRS3035RES100mN3273900E4561300;4561350;3273950;4467;NA
CRS3035RES100mN3273900E4561400;4561450;3273950;4051;NA
CRS3035RES100mN3273900E4561500;4561550;3273950;4648;NA
CRS3035RES100mN3273900E4561600;4561650;3273950;5134;NA
CRS3035RES100mN3273900E4561700;4561750;3273950;5830;NA
CRS3035RES100mN3273900E4561800;4561850;3273950;5931;NA
CRS3035RES100mN3273900E4561900;4561950;3273950;4474;NA
CRS3035RES100mN3273900E4562000;4562050;3273950;4571;NA
CRS3035RES100mN3273900E4562100;4562150;3273950;5701;NA
CRS3035RES100mN3273900E4562200;4562250;3273950;4886;NA
CRS3035RES100mN3273900E4562300;4562350;3273950;5690;NA
CRS3035RES100mN3273900E4562400;4562450;3273950;4519;NA
CRS3035RES100mN3273900E4562500;4562550;3273950;7219;NA
CRS3035RES100mN3273900E4562600;4562650;3273950;4643;NA
CRS3035RES100mN3273900E4562700;4562750;3273950;5750;NA
CRS3035RES100mN3273900E4563900;4563950;3273950;5120;NA
CRS3035RES100mN3273900E4564000;4564050;3273950;3831;NA
CRS3035RES100mN3273900E4564100;4564150;3273950;4363;NA
CRS3035RES100mN3273900E4564200;4564250;3273950;4608;NA
CRS3035RES100mN3273900E4564300;4564350;3273950;3314;NA
CRS3035RES100mN3273900E4564600;4564650;3273950;4541;NA
CRS3035RES100mN3273900E4564700;4564750;3273950;4009;NA
CRS3035RES100mN3273900E4564800;4564850;3273950;6029;NA
CRS3035RES100mN3273900E4564900;4564950;3273950;4249;NA
CRS3035RES100mN3273900E4565000;4565050;3273950;6600;NA
CRS3035RES100mN3273900E4565100;4565150;3273950;3546;NA
CRS3035RES100mN3273900E4565200;4565250;3273950;3503;NA
CRS3035RES100mN3273900E4565300;4565350;3273950;3652;NA
CRS3035RES100mN3273900E4565400;4565450;3273950;3981;NA
CRS3035RES100mN3273900E4565500;4565550;3273950;4294;NA
CRS3035RES100mN3273900E4565600;4565650;3273950;4488;NA
CRS3035RES100mN3273900E4565700;4565750;3273950;4586;NA
CRS3035RES100mN3273900E4565800;4565850;3273950;4826;NA
CRS3035RES100mN3273900E4565900;4565950;3273950;4456;NA
CRS3035RES100mN3273900E4566000;4566050;3273950;5449;NA
CRS3035RES100mN3273900E4566100;4566150;3273950;3023;NA
CRS3035RES100mN3273900E4566200;4566250;3273950;4707;NA
CRS3035RES100mN3273900E4566300;4566350;3273950;5904;NA
CRS3035RES100mN3273900E4566400;4566450;3273950;4002;NA
CRS3035RES100mN3273900E4566500;4566550;3273950;4052;NA
CRS3035RES100mN3273900E4566600;4566650;3273950;4644;NA
CRS3035RES100mN3273900E4566700;4566750;3273950;5921;NA
CRS3035RES100mN3273900E4566800;4566850;3273950;6100;NA
CRS3035RES100mN3273900E4566900;4566950;3273950;5283;NA
CRS3035RES100mN3273900E4567000;4567050;3273950;3044;NA
CRS3035RES100mN3273900E4567100;4567150;3273950;4708;NA
CRS3035RES100mN3273900E4567200;4567250;3273950;4439;NA
CRS3035RES100mN3273900E4567300;4567350;3273950;5553;NA
CRS3035RES100mN3273900E4567400;4567450;3273950;4612;NA
CRS3035RES100mN3273900E4567500;4567550;3273950;4885;NA
CRS3035RES100mN3273900E4567600;4567650;3273950;3893;NA
CRS3035RES100mN3273900E4567700;4567750;3273950;4083;NA
CRS3035RES100mN3274000E4533500;4533550;3274050;3148;NA
CRS3035RES100mN3274000E4533600;4533650;3274050;3378;NA
CRS3035RES100mN3274000E4533700;4533750;3274050;4643;NA
CRS3035RES100mN3274000E4533800;4533850;3274050;3239;NA
CRS3035RES100mN3274000E4533900;4533950;3274050;4580;NA
CRS3035RES100mN3274000E4534000;4534050;3274050;4474;NA
CRS3035RES100mN3274000E4534100;4534150;3274050;5059;NA
CRS3035RES100mN3274000E4534200;4534250;3274050;4634;NA
CRS3035RES100mN3274000E4534300;4534350;3274050;6027;NA
CRS3035RES100mN3274000E4534400;4534450;3274050;5586;NA
CRS3035RES100mN3274000E4534500;4534550;3274050;4912;NA
CRS3035RES100mN3274000E4534600;4534650;3274050;4825;NA
CRS3035RES100mN3274000E4534700;4534750;3274050;3952;NA
CRS3035RES100mN3274000E4534800;4534850;3274050;4126;NA
CRS3035RES100mN3274000E4534900;4534950;3274050;4754;NA
CRS3035RES100mN3274000E4535000;4535050;3274050;3960;NA
CRS3035RES100mN3274000E4535100;4535150;3274050;4451;NA
CRS3035RES100mN3274000E4535200;4535250;3274050;4605;NA
CRS3035RES100mN3274000E4535300;4535350;3274050;5002;NA
CRS3035RES100mN3274000E4535400;4535450;3274050;5007;NA
CRS3035RES100mN3274000E4535500;4535550;3274050;4299;NA
CRS3035RES100mN3274000E4535600;4535650;3274050;4802;NA
CRS3035RES100mN3274000E4535700;4535750;3274050;3467;NA
CRS3035RES100mN3274000E4536800;4536850;3274050;4848;NA
CRS3035RES100mN3274000E4536900;4536950;3274050;3300;NA
CRS3035RES100mN3274000E4537200;4537250;3274050;6700;NA
CRS3035RES100mN3274000E4537500;4537550;3274050;3400;NA
CRS3035RES100mN3274000E4537600;4537650;3274050;4153;NA
CRS3035RES100mN3274000E4537700;4537750;3274050;4415;NA
CRS3035RES100mN3274000E4537800;4537850;3274050;3789;NA
CRS3035RES100mN3274000E4537900;4537950;3274050;3178;NA
CRS3035RES100mN3274000E4538200;4538250;3274050;4384;NA
CRS3035RES100mN3274000E4538300;4538350;3274050;4001;NA
CRS3035RES100mN3274000E4538400;4538450;3274050;4687;NA
CRS3035RES100mN3274000E4538500;4538550;3274050;4304;NA
CRS3035RES100mN3274000E4538600;4538650;3274050;4574;NA
CRS3035RES100mN3274000E4544600;4544650;3274050;4563;NA
CRS3035RES100mN3274000E4544900;4544950;3274050;4069;NA
CRS3035RES100mN3274000E4545000;4545050;3274050;4556;NA
CRS3035RES100mN3274000E4545100;4545150;3274050;4054;NA
CRS3035RES100mN3274000E4545200;4545250;3274050;4565;NA
CRS3035RES100mN3274000E4545900;4545950;3274050;4201;NA
CRS3035RES100mN3274000E4546000;4546050;3274050;3751;NA
CRS3035RES100mN3274000E4546100;4546150;3274050;3054;NA
CRS3035RES100mN3274000E4546600;4546650;3274050;3581;NA
CRS3035RES100mN3274000E4546700;4546750;3274050;3716;NA
CRS3035RES100mN3274000E4546800;4546850;3274050;3497;NA
CRS3035RES100mN3274000E4546900;4546950;3274050;4339;NA
CRS3035RES100mN3274000E4547000;4547050;3274050;3960;NA
CRS3035RES100mN3274000E4547100;4547150;3274050;4258;NA
CRS3035RES100mN3274000E4547200;4547250;3274050;4096;NA
CRS3035RES100mN3274000E4547300;4547350;3274050;3882;NA
CRS3035RES100mN3274000E4547400;4547450;3274050;3971;NA
CRS3035RES100mN3274000E4547500;4547550;3274050;3897;NA
CRS3035RES100mN3274000E4547600;4547650;3274050;4581;NA
CRS3035RES100mN3274000E4547700;4547750;3274050;3150;NA
CRS3035RES100mN3274000E4547800;4547850;3274050;4097;NA
CRS3035RES100mN3274000E4547900;4547950;3274050;3459;NA
CRS3035RES100mN3274000E4548200;4548250;3274050;3985;NA
CRS3035RES100mN3274000E4548300;4548350;3274050;4465;NA
CRS3035RES100mN3274000E4548400;4548450;3274050;4357;NA
CRS3035RES100mN3274000E4548500;4548550;3274050;4261;NA
CRS3035RES100mN3274000E4549100;4549150;3274050;3084;NA
CRS3035RES100mN3274000E4549200;4549250;3274050;3769;NA
CRS3035RES100mN3274000E4549300;4549350;3274050;3207;NA
CRS3035RES100mN3274000E4550300;4550350;3274050;4073;NA
CRS3035RES100mN3274000E4550400;4550450;3274050;3763;NA
CRS3035RES100mN3274000E4550600;4550650;3274050;4818;NA
CRS3035RES100mN3274000E4550700;4550750;3274050;3921;NA
CRS3035RES100mN3274000E4550800;4550850;3274050;4109;NA
CRS3035RES100mN3274000E4550900;4550950;3274050;3971;NA
CRS3035RES100mN3274000E4551000;4551050;3274050;4252;NA
CRS3035RES100mN3274000E4551100;4551150;3274050;3757;NA
CRS3035RES100mN3274000E4551200;4551250;3274050;3795;NA
CRS3035RES100mN3274000E4551300;4551350;3274050;2765;NA
CRS3035RES100mN3274000E4551400;4551450;3274050;3963;NA
CRS3035RES100mN3274000E4551500;4551550;3274050;4188;NA
CRS3035RES100mN3274000E4551600;4551650;3274050;4172;NA
CRS3035RES100mN3274000E4551700;4551750;3274050;3661;NA
CRS3035RES100mN3274000E4551800;4551850;3274050;4107;NA
CRS3035RES100mN3274000E4551900;4551950;3274050;4147;NA
CRS3035RES100mN3274000E4552000;4552050;3274050;4035;NA
CRS3035RES100mN3274000E4552100;4552150;3274050;3771;NA
CRS3035RES100mN3274000E4552200;4552250;3274050;4935;NA
CRS3035RES100mN3274000E4552300;4552350;3274050;3798;NA
CRS3035RES100mN3274000E4552500;4552550;3274050;4221;NA
CRS3035RES100mN3274000E4552600;4552650;3274050;3479;NA
CRS3035RES100mN3274000E4552900;4552950;3274050;5199;NA
CRS3035RES100mN3274000E4553000;4553050;3274050;3953;NA
CRS3035RES100mN3274000E4553100;4553150;3274050;5350;NA
CRS3035RES100mN3274000E4553200;4553250;3274050;5825;NA
CRS3035RES100mN3274000E4553300;4553350;3274050;4583;NA
CRS3035RES100mN3274000E4553400;4553450;3274050;4234;NA
CRS3035RES100mN3274000E4553500;4553550;3274050;4834;NA
CRS3035RES100mN3274000E4554500;4554550;3274050;3182;NA
CRS3035RES100mN3274000E4554600;4554650;3274050;3035;NA
CRS3035RES100mN3274000E4554700;4554750;3274050;4867;NA
CRS3035RES100mN3274000E4554800;4554850;3274050;4511;NA
CRS3035RES100mN3274000E4554900;4554950;3274050;3906;NA
CRS3035RES100mN3274000E4555000;4555050;3274050;3414;NA
CRS3035RES100mN3274000E4555100;4555150;3274050;3446;NA
CRS3035RES100mN3274000E4555200;4555250;3274050;3320;NA
CRS3035RES100mN3274000E4555300;4555350;3274050;3832;NA
CRS3035RES100mN3274000E4555400;4555450;3274050;3619;NA
CRS3035RES100mN3274000E4555500;4555550;3274050;3340;NA
CRS3035RES100mN3274000E4555600;4555650;3274050;2879;NA
CRS3035RES100mN3274000E4555800;4555850;3274050;4015;NA
CRS3035RES100mN3274000E4555900;4555950;3274050;3643;NA
CRS3035RES100mN3274000E4556000;4556050;3274050;4029;NA
CRS3035RES100mN3274000E4556100;4556150;3274050;5287;NA
CRS3035RES100mN3274000E4556200;4556250;3274050;4995;NA
CRS3035RES100mN3274000E4556300;4556350;3274050;7405;NA
CRS3035RES100mN3274000E4556400;4556450;3274050;4285;NA
CRS3035RES100mN3274000E4556500;4556550;3274050;5653;NA
CRS3035RES100mN3274000E4556600;4556650;3274050;5354;NA
CRS3035RES100mN3274000E4556700;4556750;3274050;5402;NA
CRS3035RES100mN3274000E4556800;4556850;3274050;4430;NA
CRS3035RES100mN3274000E4557000;4557050;3274050;3932;NA
CRS3035RES100mN3274000E4557100;4557150;3274050;5722;NA
CRS3035RES100mN3274000E4557200;4557250;3274050;4822;NA
CRS3035RES100mN3274000E4557300;4557350;3274050;3930;NA
CRS3035RES100mN3274000E4559100;4559150;3274050;3016;NA
CRS3035RES100mN3274000E4559200;4559250;3274050;4575;NA
CRS3035RES100mN3274000E4559600;4559650;3274050;3540;NA
CRS3035RES100mN3274000E4560300;4560350;3274050;2974;NA
CRS3035RES100mN3274000E4560400;4560450;3274050;6865;NA
CRS3035RES100mN3274000E4560500;4560550;3274050;4830;NA
CRS3035RES100mN3274000E4560600;4560650;3274050;4004;NA
CRS3035RES100mN3274000E4560700;4560750;3274050;5327;NA
CRS3035RES100mN3274000E4560800;4560850;3274050;3756;NA
CRS3035RES100mN3274000E4561200;4561250;3274050;5372;NA
CRS3035RES100mN3274000E4561300;4561350;3274050;8495;NA
CRS3035RES100mN3274000E4561400;4561450;3274050;4442;NA
CRS3035RES100mN3274000E4561500;4561550;3274050;4575;NA
CRS3035RES100mN3274000E4561600;4561650;3274050;4810;NA
CRS3035RES100mN3274000E4561700;4561750;3274050;4399;NA
CRS3035RES100mN3274000E4561800;4561850;3274050;4386;NA
CRS3035RES100mN3274000E4561900;4561950;3274050;5306;NA
CRS3035RES100mN3274000E4562000;4562050;3274050;4043;NA
CRS3035RES100mN3274000E4562100;4562150;3274050;4544;NA
CRS3035RES100mN3274000E4562200;4562250;3274050;4248;NA
CRS3035RES100mN3274000E4562300;4562350;3274050;5675;NA
CRS3035RES100mN3274000E4562400;4562450;3274050;5495;NA
CRS3035RES100mN3274000E4562500;4562550;3274050;6026;NA
CRS3035RES100mN3274000E4562600;4562650;3274050;6074;NA
CRS3035RES100mN3274000E4562700;4562750;3274050;4967;NA
CRS3035RES100mN3274000E4563900;4563950;3274050;4082;NA
CRS3035RES100mN3274000E4564000;4564050;3274050;4583;NA
CRS3035RES100mN3274000E4564100;4564150;3274050;4216;NA
CRS3035RES100mN3274000E4564200;4564250;3274050;4252;NA
CRS3035RES100mN3274000E4564300;4564350;3274050;4440;NA
CRS3035RES100mN3274000E4564500;4564550;3274050;6455;NA
CRS3035RES100mN3274000E4564600;4564650;3274050;4403;NA
CRS3035RES100mN3274000E4564700;4564750;3274050;5572;NA
CRS3035RES100mN3274000E4564800;4564850;3274050;4902;NA
CRS3035RES100mN3274000E4564900;4564950;3274050;5351;NA
CRS3035RES100mN3274000E4565000;4565050;3274050;5168;NA
CRS3035RES100mN3274000E4565100;4565150;3274050;5050;NA
CRS3035RES100mN3274000E4565200;4565250;3274050;7900;NA
CRS3035RES100mN3274000E4565300;4565350;3274050;3696;NA
CRS3035RES100mN3274000E4565400;4565450;3274050;3208;NA
CRS3035RES100mN3274000E4565500;4565550;3274050;5474;NA
CRS3035RES100mN3274000E4565600;4565650;3274050;4909;NA
CRS3035RES100mN3274000E4565700;4565750;3274050;5303;NA
CRS3035RES100mN3274000E4565800;4565850;3274050;4983;NA
CRS3035RES100mN3274000E4565900;4565950;3274050;6681;NA
CRS3035RES100mN3274000E4566000;4566050;3274050;5343;NA
CRS3035RES100mN3274000E4566100;4566150;3274050;5868;NA
CRS3035RES100mN3274000E4566200;4566250;3274050;6270;NA
CRS3035RES100mN3274000E4566300;4566350;3274050;5469;NA
CRS3035RES100mN3274000E4566400;4566450;3274050;4320;NA
CRS3035RES100mN3274000E4566500;4566550;3274050;5385;NA
CRS3035RES100mN3274000E4566600;4566650;3274050;5448;NA
CRS3035RES100mN3274000E4566700;4566750;3274050;5278;NA
CRS3035RES100mN3274000E4566800;4566850;3274050;3840;NA
CRS3035RES100mN3274000E4566900;4566950;3274050;6484;NA
CRS3035RES100mN3274000E4567000;4567050;3274050;3784;NA
